dtp_id,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m,sunrise_ts,sunset_ts,daylight_minutes,is_twilight,is_dark,is_daylight,day_of_week,is_weekend,is_holiday,holiday_name,season,ice_risk,low_visibility_flag,bad_weather_flag,dark_without_lights_flag
529223427,17.85,18.124243,none,0.0,0.0,6.9153743,13.679999,77.94464,997.73065,,2022-08-09 04:50:17.126526,2022-08-09 20:18:44.499562,928.4562172666666,0,0,1,1,0,0,,summer,0,0,0,0
529231427,17.8,18.179596,none,0.0,0.0,6.439876,12.24,78.69895,1001.5843,,2022-08-09 04:51:07.890956,2022-08-09 20:18:33.414812,927.4253976,0,0,1,1,0,0,,summer,0,0,0,0
529294027,21.25,19.328154,none,0.0,0.0,15.986593,33.48,51.48307,999.93774,,2022-08-10 04:52:29.410067,2022-08-10 20:17:42.584763,925.2195782666666,0,0,1,2,0,0,,summer,0,0,1,0
529591627,21.85,22.833685,none,0.0,0.0,5.0911684,8.64,65.72834,1000.3838,,2022-08-12 04:58:23.421967,2022-08-12 20:12:31.291909,914.1311657,0,0,1,4,0,0,,summer,0,0,0,0
530507427,25.55,24.891563,none,0.0,0.0,7.2359104,19.44,37.27806,1003.2728,,2022-08-12 04:55:47.662960,2022-08-12 20:14:08.948885,918.3547654166666,0,0,1,4,0,0,,summer,0,0,0,0
529499227,14.4,13.801985,none,0.0,0.0,7.386582,9.72,83.00526,1007.16437,,2022-08-12 04:55:37.164977,2022-08-12 20:12:28.199682,916.8505784166666,0,1,0,4,0,0,,summer,0,0,0,1
529500027,12.95,11.971329,none,0.0,0.0,8.942214,11.159999,88.23851,1002.4135,,2022-08-12 04:57:12.804438,2022-08-12 20:12:55.139003,915.7055760833333,0,1,0,4,0,0,,summer,0,0,0,1
529500227,15.05,15.132374,none,0.0,0.0,5.154415,7.2,85.57409,1007.68005,,2022-08-12 04:54:35.504268,2022-08-12 20:12:30.131500,917.9104538666667,0,1,0,4,0,0,,summer,0,0,0,1
529504027,18.25,19.420057,none,0.0,0.0,1.0182338,7.92,76.504295,1006.49713,,2022-08-12 04:56:29.812938,2022-08-12 20:12:56.383748,916.4428468333333,0,0,1,4,0,0,,summer,0,0,0,0
529514627,21.45,22.546637,none,0.0,0.0,1.0182338,9.72,61.93147,1001.7736,,2022-08-12 04:56:32.008458,2022-08-12 20:12:10.213963,915.6367584166667,0,0,1,4,0,0,,summer,0,0,0,0
529515227,20.35,21.53937,none,0.0,0.0,0.5091169,8.28,66.48067,1006.55566,,2022-08-12 04:57:24.178845,2022-08-12 20:12:45.217800,915.3506492500001,0,0,1,4,0,0,,summer,0,0,0,0
