dtp_id,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m,sunrise_ts,sunset_ts,daylight_minutes,is_twilight,is_dark,is_daylight,day_of_week,is_weekend,is_holiday,holiday_name,season,ice_risk,low_visibility_flag,bad_weather_flag,dark_without_lights_flag
575222227,6.5,4.419162,none,0.0,0.0,7.5685663,11.879999,97.28161,1013.5429,,2023-09-27 06:23:28.128749,2023-09-27 18:15:44.379281,712.2708422,0,0,1,2,0,0,,autumn,0,0,0,0
575562027,17.35,16.52424,none,0.0,0.0,3.96,5.3999996,58.17974,1012.51855,,2023-09-27 06:22:48.239046,2023-09-27 18:15:05.702842,712.2910632666666,0,0,1,2,0,0,,autumn,0,0,0,0
575173827,9.2,7.348192,none,0.0,0.0,7.928178,14.759999,87.90716,1010.8819,,2023-09-27 06:25:00.588888,2023-09-27 18:17:22.561205,712.3662052833333,0,0,1,2,0,0,,autumn,0,0,0,0
575222027,18.85,17.551533,none,0.0,0.0,6.28713,21.24,51.19003,1009.73486,,2023-09-27 06:24:08.685801,2023-09-27 18:16:23.493094,712.2467882166667,0,0,1,2,0,0,,autumn,0,0,0,0
575239427,17.8,18.250095,none,0.0,0.0,1.835647,10.799999,70.206184,1007.91455,,2023-09-27 06:24:16.734608,2023-09-27 18:16:29.433689,712.21165135,0,0,1,2,0,0,,autumn,0,0,0,0
575241827,15.4,14.617611,none,0.0,0.0,3.7585104,3.96,66.09093,1008.9691,,2023-09-27 06:24:35.032500,2023-09-27 18:16:51.744683,712.2785363833334,0,1,0,2,0,0,,autumn,0,0,0,1
575283827,9.15,7.6225224,none,0.0,0.0,7.24486,11.879999,93.77927,1009.44507,,2023-09-28 06:25:47.342285,2023-09-28 18:13:27.689104,707.6724469833333,0,1,0,3,0,0,,autumn,0,0,0,1
575385227,15.15,12.877136,none,0.0,0.0,15.596767,26.28,71.10516,1007.236,,2023-09-28 06:25:14.376491,2023-09-28 18:12:58.785169,707.7401446333333,0,1,0,3,0,0,,autumn,0,0,1,1
575409827,15.0,12.9165535,none,0.0,0.0,13.910169,23.759998,70.83889,1005.1079,,2023-09-28 06:26:34.720160,2023-09-28 18:14:11.759633,707.6173245499999,0,1,0,3,0,0,,autumn,0,0,0,1
575386427,14.2,12.234694,none,0.0,0.0,13.684735,23.759998,76.10551,1005.0551,,2023-09-28 06:25:20.093145,2023-09-28 18:13:02.444496,707.7058558499999,0,1,0,3,0,0,,autumn,0,0,0,1
575385427,15.25,13.017109,none,0.0,0.0,14.934577,24.119999,69.70978,1008.3333,,2023-09-28 06:25:48.992699,2023-09-28 18:13:32.480750,707.72480085,0,1,0,3,0,0,,autumn,0,0,0,1
575342827,21.0,18.06792,none,0.0,0.0,18.11841,33.12,45.87922,1009.18256,,2023-09-28 06:25:44.760109,2023-09-28 18:13:28.142804,707.7230449166667,0,0,1,3,0,0,,autumn,0,0,1,0
575477027,13.9,12.037519,none,0.0,0.0,12.979984,22.68,77.59969,1008.63983,,2023-09-28 06:25:18.015299,2023-09-28 18:13:02.854319,707.747317,0,1,0,3,0,0,,autumn,0,0,0,1
575373227,19.6,17.470821,none,0.0,0.0,15.192682,30.960001,54.76823,1009.27545,,2023-09-28 06:25:27.244010,2023-09-28 18:13:10.268728,707.7170786333334,0,0,1,3,0,0,,autumn,0,0,1,0
575389427,13.35,11.692714,none,0.0,0.0,11.183201,19.8,79.355774,1003.1119,,2023-09-28 06:26:37.280649,2023-09-28 18:14:15.663720,707.6397178499999,0,1,0,3,0,0,,autumn,0,0,0,1
575381827,20.7,18.020872,none,0.0,0.0,18.079027,32.399998,49.649437,1005.44366,,2023-09-28 06:26:18.974066,2023-09-28 18:13:58.364967,707.6565150166666,0,0,1,3,0,0,,autumn,0,0,1,0
575505827,15.85,13.567785,none,0.0,0.0,15.175612,23.759998,66.856766,1004.92645,,2023-09-28 06:26:12.956003,2023-09-28 18:13:53.327138,707.67285225,0,1,0,3,0,0,,autumn,0,0,1,1
575282827,8.55,6.9135075,none,0.0,0.0,6.618519,13.679999,92.47961,1009.2861,,2023-09-28 06:26:23.834663,2023-09-28 18:14:06.239566,707.7067483833333,0,1,0,3,0,0,,autumn,0,0,0,1
575295227,10.15,7.988474,none,0.0,0.0,11.592894,18.0,87.69437,1009.32056,,2023-09-28 06:26:20.715134,2023-09-28 18:14:00.439949,707.66208025,0,0,1,3,0,0,,autumn,0,0,0,0
575429827,14.7,12.60907,none,0.0,0.0,14.05845,24.84,72.4634,1007.18866,,2023-09-28 06:25:24.249561,2023-09-28 18:13:04.834157,707.6764099333334,0,1,0,3,0,0,,autumn,0,0,0,1
575374827,15.75,13.538641,none,0.0,0.0,14.118243,23.759998,65.9439,1004.8217,,2023-09-28 06:26:12.796272,2023-09-28 18:13:50.598794,707.6300420333333,0,1,0,3,0,0,,autumn,0,0,0,1
575376827,15.0,12.9165535,none,0.0,0.0,13.910169,23.759998,70.83889,1005.46405,,2023-09-28 06:26:24.226267,2023-09-28 18:14:02.321157,707.6349148333334,0,1,0,3,0,0,,autumn,0,0,0,1
575306227,15.25,13.449888,none,0.0,0.0,11.966954,22.319998,69.70978,1009.6454,,2023-09-28 06:26:10.895015,2023-09-28 18:13:51.717711,707.6803782666667,0,0,1,3,0,0,,autumn,0,0,0,0
575378027,15.75,13.538641,none,0.0,0.0,14.118243,23.759998,65.9439,1001.74915,,2023-09-28 06:26:14.390868,2023-09-28 18:13:49.934756,707.5923981333333,0,1,0,3,0,0,,autumn,0,0,0,1
575386627,14.2,12.234694,none,0.0,0.0,13.684735,23.759998,76.10551,1005.7697,,2023-09-28 06:25:29.263791,2023-09-28 18:13:10.341422,707.6846271833333,0,1,0,3,0,0,,autumn,0,0,0,1
582255627,20.7,17.964819,none,0.0,0.0,18.079027,33.839996,48.98799,1007.211,,2023-09-28 06:25:47.968294,2023-09-28 18:13:27.173064,707.6534128333333,0,0,1,3,0,0,,autumn,0,0,1,0
575366227,19.65,17.623209,none,0.0,0.0,14.689588,30.960001,54.964108,1004.16486,,2023-09-28 06:26:39.246824,2023-09-28 18:14:17.664802,707.6402996333333,0,0,1,3,0,0,,autumn,0,0,0,0
575380427,19.25,17.130932,none,0.0,0.0,15.124284,31.319998,55.973255,1010.76776,,2023-09-28 06:25:22.461541,2023-09-28 18:13:07.960301,707.7583126666667,0,0,1,3,0,0,,autumn,0,0,1,0
575981027,15.1,13.510391,none,0.0,0.0,11.304229,21.96,72.29451,1010.1901,,2023-09-28 06:25:20.419400,2023-09-28 18:13:06.896612,707.7746202,0,0,1,3,0,0,,autumn,0,0,0,0
575406227,12.45,11.160459,none,0.0,0.0,9.746631,16.199999,87.317764,1003.5363,,2023-09-29 06:27:48.447683,2023-09-29 18:11:02.167631,703.2286657999999,0,0,1,4,0,0,,autumn,0,0,0,0
575484827,22.35,20.964748,none,0.0,0.0,11.090103,20.16,47.819138,1000.89526,,2023-09-29 06:27:43.103437,2023-09-29 18:10:58.377119,703.2545613666666,0,0,1,4,0,0,,autumn,0,0,0,0
575413627,12.05,11.005605,none,0.0,0.0,7.5685663,14.04,88.16021,1001.8759,,2023-09-29 06:28:47.664479,2023-09-29 18:11:48.392197,703.0121286333334,0,0,1,4,0,0,,autumn,0,0,0,0
575431027,19.55,19.412743,none,0.0,0.0,6.763786,16.919998,64.601105,1007.542,,2023-09-29 06:28:14.640671,2023-09-29 18:11:21.927177,703.1214417666666,0,0,1,4,0,0,,autumn,0,0,0,0
575448827,19.35,19.504936,none,0.0,0.0,5.8048253,16.199999,67.36236,1003.18274,,2023-09-29 06:27:18.516516,2023-09-29 18:10:32.244850,703.2288055666667,0,0,1,4,0,0,,autumn,0,0,0,0
575557227,14.65,13.709684,none,0.0,0.0,10.931203,18.359999,84.69287,1005.8478,,2023-09-29 06:27:30.296654,2023-09-29 18:10:42.562978,703.2044387333333,0,1,0,4,0,0,,autumn,0,0,0,1
575560427,14.3,13.824394,none,0.0,0.0,5.8048253,14.759999,81.63082,1009.29407,,2023-09-29 06:26:34.018840,2023-09-29 18:09:44.333337,703.1719082833333,0,0,1,4,0,0,,autumn,0,0,0,0
575416827,12.45,11.160459,none,0.0,0.0,9.746631,16.199999,87.317764,1002.81915,,2023-09-29 06:27:53.905307,2023-09-29 18:11:08.473176,703.2427978166667,0,0,1,4,0,0,,autumn,0,0,0,0
575493027,15.85,15.201498,none,0.0,0.0,10.739832,16.56,82.63714,1004.7618,,2023-09-29 06:27:49.746152,2023-09-29 18:10:58.085949,703.1389966166666,0,1,0,4,0,0,,autumn,0,0,0,1
575458027,22.6,22.106192,none,0.0,0.0,8.404285,21.96,52.35135,1007.74603,,2023-09-29 06:27:42.566108,2023-09-29 18:10:50.175546,703.1268239666666,0,0,1,4,0,0,,autumn,0,0,0,0
575500227,14.35,13.427635,none,0.0,0.0,10.587917,17.64,85.78321,1002.7395,,2023-09-29 06:27:58.141819,2023-09-29 18:11:05.637471,703.1249275333333,0,1,0,4,0,0,,autumn,0,0,0,1
575524227,14.4,13.7567425,none,0.0,0.0,6.849467,16.199999,80.83637,1005.0056,,2023-09-29 06:27:47.305121,2023-09-29 18:11:01.359547,703.2342404333334,0,0,1,4,0,0,,autumn,0,0,0,0
575408027,12.05,11.005605,none,0.0,0.0,7.5685663,14.04,88.16021,1002.71295,,2023-09-29 06:28:51.829971,2023-09-29 18:11:52.371641,703.0090278333333,0,0,1,4,0,0,,autumn,0,0,0,0
575463227,21.5,20.613344,none,0.0,0.0,10.990322,22.68,55.79843,1001.8505,,2023-09-29 06:27:56.053272,2023-09-29 18:11:08.714752,703.2110246666667,0,0,1,4,0,0,,autumn,0,0,0,0
575647027,21.15,20.619108,none,0.0,0.0,10.383987,22.319998,60.07503,1004.99554,,2023-09-29 06:27:46.598828,2023-09-29 18:10:50.749904,703.0691846000001,0,0,1,4,0,0,,autumn,0,0,0,0
575844427,12.05,10.786732,none,0.0,0.0,9.3669195,15.4800005,89.047775,1007.3694,,2023-09-29 06:28:05.865748,2023-09-29 18:11:13.077451,703.12019505,0,0,1,4,0,0,,autumn,0,0,0,0
578922827,21.35,20.93683,none,0.0,0.0,9.693296,21.24,59.536686,1002.9002,,2023-09-29 06:27:04.431299,2023-09-29 18:10:10.164467,703.0955528,0,0,1,4,0,0,,autumn,0,0,0,0
575495627,15.15,14.3510475,none,0.0,0.0,10.630672,16.56,83.64302,1002.4908,,2023-09-29 06:27:56.823855,2023-09-29 18:11:04.041682,703.1202971166666,0,1,0,4,0,0,,autumn,0,0,0,1
575819827,15.95,15.261423,none,0.0,0.0,11.480557,19.08,83.19099,999.5156,,2023-09-29 06:28:01.497346,2023-09-29 18:11:16.591171,703.2515637500001,0,1,0,4,0,0,,autumn,0,0,0,1
575491027,14.6,13.872583,none,0.0,0.0,9.693296,14.759999,85.52725,999.73267,,2023-09-29 06:28:44.459466,2023-09-29 18:11:47.173283,703.0452302833334,0,1,0,4,0,0,,autumn,0,0,0,1
575853827,19.15,18.967243,none,0.0,0.0,7.653705,18.0,67.32127,1003.9077,,2023-09-29 06:28:36.666760,2023-09-29 18:11:40.092473,703.0570952166667,0,0,1,4,0,0,,autumn,0,0,0,0
575981627,20.9,20.591633,none,0.0,0.0,6.9153743,20.16,57.700733,1003.3807,,2023-09-29 06:27:37.278632,2023-09-29 18:10:49.757578,703.2079824333334,0,0,1,4,0,0,,autumn,0,0,0,0
575458427,19.35,19.504936,none,0.0,0.0,5.8048253,16.199999,67.36236,1009.27423,,2023-09-29 06:27:14.898087,2023-09-29 18:10:26.495381,703.1932882333333,0,0,1,4,0,0,,autumn,0,0,0,0
579859827,17.9,17.995586,none,0.0,0.0,4.829907,15.119999,70.91998,1003.9441,,2023-09-29 06:27:09.849574,2023-09-29 18:10:16.934926,703.1180892,0,0,1,4,0,0,,autumn,0,0,0,0
575493427,15.15,14.3510475,none,0.0,0.0,10.630672,16.56,83.64302,1001.308,,2023-09-29 06:27:48.622074,2023-09-29 18:10:55.168821,703.10911245,0,1,0,4,0,0,,autumn,0,0,0,1
575530227,15.2,13.993139,none,0.0,0.0,12.979984,21.599998,82.28638,1001.0348,,2023-09-29 06:27:46.870521,2023-09-29 18:11:01.369869,703.2416558,0,1,0,4,0,0,,autumn,0,0,0,1
