cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.54_37.18,2024-07-23 19:00:00,21.15,20.434883,none,0.0,0.0,6.193674,23.039999,50.945595,991.1578,
55.54_37.19,2024-07-30 15:00:00,18.9,17.522736,rain,0.3,0.0,18.359999,41.039997,73.21678,977.59283,
55.54_37.39,2024-07-04 12:00:00,30.65,32.94365,none,0.0,0.0,12.287555,28.08,45.67398,991.0002,
55.54_37.41,2024-09-05 18:00:00,16.4,14.7465515,none,0.0,0.0,7.754637,17.64,57.55283,1009.57404,
55.54_37.46,2024-07-03 21:00:00,22.5,24.492296,none,0.0,0.0,6.6185193,16.56,76.20035,988.8134,
55.54_37.48,2024-07-03 19:00:00,28.15,28.87614,none,0.0,0.0,13.281023,36.719997,52.266087,985.3052,
55.54_37.49,2024-09-20 19:00:00,15.3,13.676275,none,0.0,0.0,10.661107,18.359999,69.25384,1002.58307,
55.54_37.5,2024-05-20 17:00:00,22.35,19.406847,none,0.0,0.0,13.779114,26.64,35.381687,993.189,
55.54_37.5,2024-07-29 13:00:00,21.55,20.204313,none,0.0,0.0,21.413193,43.199997,58.620377,979.22485,
55.54_37.51,2024-07-20 20:00:00,20.9,20.637192,none,0.0,0.0,10.464797,23.039999,64.265434,987.8495,
55.54_37.51,2024-09-02 21:00:00,19.65,17.376284,none,0.0,0.0,11.570515,20.16,46.12805,1005.6536,
55.54_37.51,2024-10-02 15:00:00,19.0,16.517889,none,0.0,0.0,12.241323,25.56,46.579823,996.2766,
55.54_37.52,2024-05-23 21:00:00,11.8,8.491172,none,0.0,0.0,10.44,17.64,51.23845,1008.10815,
55.54_37.52,2024-05-25 18:00:00,20.9,18.918388,none,0.0,0.0,6.87779,22.68,38.13281,1004.60596,
55.54_37.52,2024-06-09 20:00:00,17.2,15.552359,none,0.0,0.0,6.1094027,9.72,51.27124,989.68005,
55.54_37.52,2024-06-21 18:00:00,20.3,18.02574,none,0.0,0.0,15.7908325,36.0,51.748352,987.9863,
55.54_37.52,2024-06-24 19:00:00,17.75,17.141415,none,0.0,0.0,7.5599995,17.28,67.25344,989.1116,
55.54_37.53,2024-07-18 14:00:00,27.8,29.4301,rain,0.2,0.0,6.638072,19.08,52.840878,993.5739,
55.54_37.54,2024-09-29 20:00:00,12.2,9.663762,none,0.0,0.0,15.602999,27.72,80.80932,997.8374,
55.54_37.56,2024-05-19 13:00:00,17.5,16.589697,none,0.0,0.0,8.942214,23.4,42.91376,998.6101,
55.54_37.57,2024-06-14 12:00:00,21.8,20.929863,none,0.0,0.0,16.595179,36.0,53.713818,989.47974,
55.54_37.58,2024-05-20 21:00:00,16.6,13.403807,none,0.0,0.0,15.137133,26.28,49.71987,995.1402,
55.54_37.58,2024-06-27 17:00:00,24.35,22.48754,none,0.0,0.0,14.869351,35.64,43.090736,993.50775,
55.54_37.58,2024-06-28 22:00:00,19.7,19.152042,none,0.0,0.0,6.9247384,11.159999,59.14271,995.8375,
55.54_37.58,2024-07-14 20:00:00,26.35,28.917793,none,0.0,0.0,4.379589,9.72,62.63323,989.46277,
55.54_37.58,2024-09-27 18:00:00,15.4,11.049047,rain,0.9,0.0,31.959505,59.399998,75.04543,990.09796,
55.55_37.33,2024-05-14 17:00:00,11.75,8.690308,none,0.0,0.0,7.172949,16.56,46.664604,1002.3425,
55.55_37.33,2024-06-24 08:00:00,16.55,15.68722,none,0.0,0.0,6.9153743,17.28,67.22742,992.0879,
55.55_37.34,2024-10-04 11:00:00,12.65,9.523207,rain,0.1,0.0,11.35285,26.28,54.653053,995.67194,
55.55_37.49,2024-06-25 08:00:00,17.6,15.558918,none,0.0,0.0,14.003028,28.8,60.837555,993.1884,
55.55_37.51,2024-06-08 12:00:00,21.4,20.334602,none,0.0,0.0,11.592894,27.359999,41.40941,988.5861,
55.55_37.51,2024-06-24 14:00:00,20.2,18.567133,rain,0.1,0.0,12.849528,27.0,49.68137,987.76447,
55.55_37.51,2024-08-14 20:00:00,17.0,14.537104,none,0.0,0.0,13.0447235,25.919998,54.839195,989.79987,
55.55_37.52,2024-06-29 07:00:00,22.85,24.549889,none,0.0,0.0,6.489992,15.84,71.38179,994.792,
55.55_37.52,2024-07-07 06:00:00,17.0,17.054834,none,0.0,0.0,4.2136917,13.679999,73.11969,1001.7465,
55.55_37.53,2024-08-11 14:00:00,19.0,16.381351,rain,0.1,0.0,19.969458,40.32,59.564762,981.93805,
55.55_37.53,2024-08-19 18:00:00,24.05,26.025898,none,0.0,0.0,5.04,9.0,67.029236,990.9292,
55.55_37.53,2024-10-10 15:00:00,10.6,7.267782,none,0.0,0.0,15.5395355,30.239998,71.69926,992.18695,
55.55_37.54,2024-06-22 14:00:00,20.35,17.273567,none,0.0,0.0,18.11841,38.16,46.009594,987.05756,
55.55_37.54,2024-08-10 06:00:00,14.35,14.789507,none,0.0,0.0,6.4096174,14.4,99.034256,990.0232,
55.55_37.54,2024-08-16 18:00:00,22.0,20.376589,none,0.0,0.0,14.291592,32.039997,51.340126,992.02216,
55.55_37.54,2024-10-02 17:00:00,17.4,14.899855,none,0.0,0.0,12.284918,22.68,51.32493,995.6926,
55.55_37.55,2024-08-12 15:00:00,18.05,14.745174,none,0.0,0.0,21.611996,46.8,56.99658,980.5287,
55.55_37.55,2024-09-01 19:00:00,22.4,21.939615,none,0.0,0.0,8.854829,14.4,54.04447,1002.7701,
55.55_37.56,2024-07-10 19:00:00,22.95,20.924538,none,0.0,0.0,11.440978,24.84,40.052456,1002.9249,
55.55_37.59,2024-05-22 23:00:00,13.1,8.640432,none,0.0,0.0,17.447933,31.68,44.590992,1001.60046,
55.55_37.59,2024-07-19 11:00:00,21.8,22.411657,none,0.0,0.0,10.630672,23.039999,70.73691,990.52356,
55.55_37.59,2024-07-21 00:00:00,17.05,16.864296,none,0.0,0.0,9.826088,16.56,81.45198,985.64453,
55.55_37.59,2024-07-27 17:00:00,26.3,24.269855,none,0.0,0.0,10.137692,21.24,31.15646,991.93024,
55.55_37.59,2024-08-13 10:00:00,16.45,14.82929,none,0.0,0.0,15.815435,37.8,75.96712,983.412,
55.55_37.59,2024-08-16 12:00:00,21.1,19.386898,none,0.0,0.0,19.05281,38.519997,53.35654,992.4249,
55.55_37.59,2024-09-18 10:00:00,18.75,18.563377,none,0.0,0.0,4.0249224,12.959999,61.92248,1010.8395,
55.55_37.59,2024-09-23 20:00:00,8.55,5.8203077,none,0.0,0.0,8.4963045,10.440001,71.30613,999.0241,
55.56_37.15,2024-08-01 03:00:00,13.5,12.758507,none,0.0,0.0,10.464798,19.8,93.6747,979.79553,
55.56_37.18,2024-10-11 22:00:00,9.75,6.25795,none,0.0,0.0,18.762356,35.28,83.28161,991.60406,
55.56_37.32,2024-08-27 17:00:00,27.4,28.456375,none,0.0,0.0,4.6938252,12.959999,47.317307,1001.38824,
55.56_37.33,2024-08-16 11:00:00,20.2,18.878284,none,0.0,0.0,16.981165,36.0,61.242535,996.35846,
55.56_37.33,2024-10-08 19:00:00,12.5,12.054159,rain,0.2,0.0,7.653705,14.4,97.72716,986.69305,
55.56_37.36,2024-05-17 16:00:00,19.75,16.4658,none,0.0,0.0,14.8257065,31.319998,39.13909,995.1549,
55.56_37.45,2024-05-25 15:00:00,22.05,19.611881,none,0.0,0.0,14.973577,32.039997,31.470345,1006.41315,
55.56_37.45,2024-06-06 22:00:00,17.35,18.649416,none,0.0,0.0,6.638072,9.36,94.75494,985.43243,
55.56_37.47,2024-06-17 10:00:00,22.8,22.839437,none,0.0,0.0,20.163212,42.48,75.06104,989.27136,
55.56_37.47,2024-06-19 20:00:00,21.85,21.823746,none,0.0,0.0,11.753877,20.519999,65.307175,988.62006,
55.56_37.49,2024-06-01 20:00:00,24.25,25.649086,none,0.0,0.0,6.638072,10.440001,62.960594,993.8106,
55.56_37.49,2024-06-19 07:00:00,18.15,17.4421,none,0.0,0.0,16.311613,34.56,81.856346,991.9697,
55.56_37.55,2024-07-31 13:00:00,18.8,17.244757,rain,0.1,0.0,16.489416,32.399998,67.69125,978.515,
55.56_37.55,2024-09-24 22:00:00,12.45,9.138346,none,0.0,0.0,12.620554,21.96,55.374516,997.12683,
55.56_37.56,2024-09-28 15:00:00,22.7,20.698376,none,0.0,0.0,26.354483,56.88,63.628414,987.32904,
55.56_37.58,2024-06-05 18:00:00,24.75,24.815632,none,0.0,0.0,5.3517847,11.5199995,47.062,986.3336,
55.56_37.59,2024-06-14 18:00:00,21.2,19.922798,none,0.0,0.0,10.661107,24.84,51.813034,993.62634,
55.56_37.59,2024-08-31 13:00:00,25.05,25.20494,none,0.0,0.0,9.422101,23.4,48.389732,1004.9708,
55.56_37.59,2024-09-06 11:00:00,18.85,18.09657,none,0.0,0.0,5.8603754,16.56,57.57888,1012.98956,
55.56_37.59,2024-09-28 11:00:00,16.15,14.070267,rain,1.4,0.0,22.571884,39.96,85.687614,990.7486,
55.56_37.59,2024-10-05 21:00:00,9.0,6.348364,none,0.0,0.0,11.953409,20.880001,83.76529,998.5209,
55.57_37.3,2024-07-07 15:00:00,25.15,25.618702,none,0.0,0.0,8.350138,21.24,42.886406,1001.1069,
55.57_37.36,2024-09-16 21:00:00,15.85,13.990944,none,0.0,0.0,8.905908,15.84,59.002388,1006.3489,
55.57_37.45,2024-08-07 14:00:00,22.85,23.267365,none,0.0,0.0,7.289445,17.64,59.31357,988.6205,
55.57_37.45,2024-08-10 03:00:00,12.45,12.443119,none,0.0,0.0,5.315336,9.72,100.0,989.8168,
55.57_37.45,2024-08-19 00:00:00,19.35,20.438278,none,0.0,0.0,5.315336,9.72,78.418976,991.4952,
55.57_37.45,2024-09-09 16:00:00,25.15,23.733463,none,0.0,0.0,9.021574,18.72,37.415382,1000.5196,
55.57_37.46,2024-10-03 20:00:00,11.5,8.685827,none,0.0,0.0,9.82114,14.04,60.842365,993.5058,
55.57_37.48,2024-06-28 23:00:00,19.25,18.457539,none,0.0,0.0,7.8625183,12.24,59.427242,994.453,
55.57_37.49,2024-05-10 18:00:00,10.85,6.4681168,none,0.0,0.0,18.72346,35.64,57.552948,984.9346,
55.57_37.49,2024-06-26 11:00:00,20.2,18.160606,none,0.0,0.0,20.49156,41.760002,53.478462,989.245,
55.57_37.49,2024-08-25 12:00:00,24.35,26.470268,none,0.0,0.0,4.6938257,15.119999,61.598217,998.16187,
55.57_37.5,2024-08-06 10:00:00,20.85,21.869274,none,0.0,0.0,7.42159,20.880001,74.264404,986.1654,
55.57_37.56,2024-06-14 15:00:00,22.2,20.61789,none,0.0,0.0,14.007655,30.599998,50.718254,988.6468,
55.57_37.56,2024-07-31 22:00:00,15.4,14.309788,none,0.0,0.0,14.707222,26.64,87.303085,983.21246,
55.57_37.56,2024-09-18 13:00:00,22.95,22.22639,none,0.0,0.0,2.968636,12.959999,40.73461,1008.5101,
55.57_37.57,2024-07-09 02:00:00,19.25,19.69413,none,0.0,0.0,5.0142193,10.08,70.0269,999.1025,
55.57_37.57,2024-07-15 13:00:00,28.8,32.287212,rain,0.2,0.0,6.4799995,19.44,56.16628,993.4855,
55.57_37.57,2024-09-13 20:00:00,20.75,18.200052,none,0.0,0.0,13.979872,27.359999,43.984196,1002.2438,
55.57_37.57,2024-09-18 16:00:00,22.3,21.905148,none,0.0,0.0,1.835647,5.7599998,44.120487,1009.9824,
55.57_37.58,2024-06-03 17:00:00,21.4,19.337578,none,0.0,0.0,20.767975,43.56,58.96833,987.25964,
55.57_37.58,2024-08-02 16:00:00,21.2,19.987478,rain,0.1,0.0,11.592895,25.199999,53.914738,982.99744,
55.57_37.58,2024-08-26 17:00:00,27.35,28.907623,none,0.0,0.0,2.1897945,7.2,48.53359,1000.4811,
55.57_37.59,2024-07-02 07:00:00,23.65,26.25604,none,0.0,0.0,7.5942082,17.64,78.546906,987.9304,
55.57_37.6,2024-06-01 13:00:00,28.45,26.705809,none,0.0,0.0,14.578888,30.960001,31.862425,996.4799,
55.57_37.6,2024-07-03 13:00:00,30.65,30.672688,none,0.0,0.0,22.127556,46.44,41.794888,985.6365,
55.57_37.6,2024-07-10 17:00:00,25.1,22.415886,none,0.0,0.0,14.973576,31.68,33.91272,1003.0791,
55.57_37.6,2024-07-15 21:00:00,24.3,26.743465,none,0.0,0.0,6.2145634,11.159999,72.09405,997.0225,
55.57_37.6,2024-07-19 09:00:00,19.95,21.046494,rain,0.7,0.0,13.556282,27.359999,90.51082,992.5054,
55.57_37.6,2024-08-30 08:00:00,16.45,16.62482,none,0.0,0.0,6.9899354,15.4800005,83.79326,1009.07477,
55.57_37.6,2024-09-18 08:00:00,13.7,12.769714,none,0.0,0.0,6.489992,12.24,78.35158,1013.11,
55.57_37.6,2024-09-25 23:00:00,16.0,11.712354,none,0.0,0.0,19.3104,33.839996,44.007004,1002.1109,
55.57_37.6,2024-09-28 10:00:00,14.85,12.68325,rain,1.3,0.0,22.090187,42.48,90.44432,991.4599,
55.57_37.62,2024-07-03 21:00:00,24.55,25.824816,none,0.0,0.0,11.525623,25.199999,67.341896,987.3016,
55.57_37.62,2024-08-11 22:00:00,14.25,12.709616,none,0.0,0.0,11.165805,18.359999,76.88023,983.35956,
55.57_37.63,2024-06-15 20:00:00,18.3,18.282883,none,0.0,0.0,9.531505,11.5199995,77.00931,994.8159,
55.57_37.63,2024-06-25 06:00:00,12.55,10.883789,none,0.0,0.0,12.229406,19.08,86.45802,993.5163,
55.57_37.64,2024-05-17 23:00:00,10.8,7.8119287,none,0.0,0.0,13.104198,22.68,70.50697,997.8982,
55.57_37.65,2024-07-18 18:00:00,26.1,27.660128,none,0.0,0.0,3.5455887,13.679999,53.936207,993.1899,
55.57_37.65,2024-08-17 09:00:00,19.95,20.384937,none,0.0,0.0,9.793059,20.16,75.551956,991.6183,
55.57_37.65,2024-10-01 14:00:00,17.7,14.754555,none,0.0,0.0,17.673029,33.839996,55.205807,1000.1125,
55.57_37.66,2024-06-23 16:00:00,21.2,20.305521,none,0.0,0.0,5.904439,15.84,45.47245,987.3971,
55.57_37.66,2024-10-08 20:00:00,12.25,11.837696,none,0.0,0.0,6.873078,11.879999,97.722755,985.3044,
55.57_37.67,2024-06-22 23:00:00,15.35,14.395615,none,0.0,0.0,6.849467,12.24,70.90573,989.947,
55.57_37.67,2024-07-13 10:00:00,25.35,26.305416,none,0.0,0.0,10.1376915,22.68,57.295128,997.2452,
55.57_37.67,2024-09-06 16:00:00,22.15,20.833595,none,0.0,0.0,5.692099,14.4,40.64577,1012.5968,
55.57_37.68,2024-06-26 21:00:00,17.7,16.659134,none,0.0,0.0,9.779817,20.880001,65.92148,994.399,
55.57_37.68,2024-07-07 18:00:00,25.6,24.503077,none,0.0,0.0,9.511088,17.64,39.86293,1004.2057,
55.57_37.69,2024-05-23 14:00:00,18.05,15.539915,none,0.0,0.0,14.84318,31.319998,35.129467,1009.87897,
55.57_37.69,2024-06-30 06:00:00,20.55,22.073292,none,0.0,0.0,7.8625183,13.679999,82.41553,995.22034,
55.58_37.16,2024-09-09 15:00:00,24.75,23.53521,none,0.0,0.0,8.707237,19.8,39.75641,1002.4522,
55.58_37.17,2024-08-01 21:00:00,14.85,13.67141,none,0.0,0.0,12.015589,22.68,82.242546,981.8204,
55.58_37.24,2024-06-15 00:00:00,13.9,13.883881,none,0.0,0.0,5.04,6.4799995,90.08051,991.867,
55.58_37.4,2024-12-14 14:00:00,-4.5,-9.1336975,snow,0.2,20.0,11.843124,23.759998,88.24275,989.57904,
55.58_37.44,2024-05-27 09:00:00,18.8,17.186375,none,0.0,0.0,10.308831,24.119999,46.843674,1005.15234,
