cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.52_37.37,2023-09-14 09:00:00,13.65,12.678066,none,0.0,0.0,6.193674,15.4800005,77.042885,1001.0677,
55.52_37.38,2023-04-10 19:00:00,7.85,5.840273,none,0.0,0.0,5.506941,7.5599995,82.47328,1006.4347,
55.52_37.38,2023-05-13 18:00:00,19.05,15.510632,none,0.0,0.0,15.84409,33.48,39.48423,1002.2787,
55.52_37.39,2023-09-21 12:00:00,18.0,18.068388,none,0.0,0.0,6.638072,16.919998,73.77636,1001.6821,
55.52_37.52,2023-11-04 19:00:00,5.3,1.1371613,rain,0.4,0.0,19.483284,35.64,94.57803,992.8359,
55.52_37.53,2023-06-10 17:00:00,15.0,9.869634,none,0.0,0.0,21.096123,41.399998,37.084267,1003.0915,
55.52_37.53,2023-08-10 09:00:00,19.6,19.486282,none,0.0,0.0,9.693296,23.4,70.09412,1001.0681,
55.52_37.53,2023-08-17 20:00:00,19.35,19.538557,none,0.0,0.0,9.0,10.799999,73.770676,1002.16534,
55.52_37.54,2023-04-09 19:00:00,10.85,8.277091,none,0.0,0.0,5.1544156,6.8399997,53.791294,1004.15784,
55.53_37.15,2023-05-04 13:00:00,13.15,11.414038,none,0.0,0.0,5.8603754,18.72,35.74264,1003.506,
55.53_37.22,2023-09-06 07:00:00,14.1,11.972147,none,0.0,0.0,14.799459,27.0,76.59995,993.2496,
55.53_37.39,2023-09-18 11:00:00,16.4,15.423325,none,0.0,0.0,11.177405,24.48,75.70956,1003.0016,
55.53_37.44,2023-08-28 21:00:00,13.95,12.718029,none,0.0,0.0,7.5942073,11.5199995,74.54918,993.0082,
55.53_37.45,2023-07-02 22:00:00,16.85,16.37276,none,0.0,0.0,7.8625183,12.24,73.81819,982.9433,
55.53_37.47,2023-03-30 13:00:00,4.75,1.1495924,none,0.0,0.0,11.901798,27.0,80.044266,992.1958,
55.53_37.5,2023-06-24 22:00:00,14.45,14.089916,none,0.0,0.0,6.9527545,11.159999,85.79348,993.5913,
55.53_37.5,2023-07-10 19:00:00,15.35,12.089436,none,0.0,0.0,24.482647,50.76,75.28651,990.98773,
55.53_37.51,2023-07-13 21:00:00,13.45,12.443148,rain,0.3,0.0,10.948973,18.72,90.34466,986.60156,
55.53_37.51,2023-08-02 14:00:00,25.1,25.487825,none,0.0,0.0,12.287555,22.68,58.154083,990.59503,
55.53_37.52,2023-07-15 14:00:00,16.95,15.836525,rain,0.3,0.0,17.555307,38.16,84.94229,990.4727,
55.53_37.52,2023-09-25 12:00:00,18.2,17.057688,none,0.0,0.0,10.685391,24.119999,64.305336,1007.06274,
55.53_37.53,2023-09-23 15:00:00,22.5,18.988426,none,0.0,0.0,17.057314,38.519997,34.10596,1004.49255,
55.54_37.15,2023-05-25 21:00:00,14.75,14.460432,none,0.0,0.0,8.39657,9.72,88.97278,992.5951,
55.54_37.19,2023-04-11 11:00:00,13.2,9.858055,rain,0.1,0.0,11.726277,27.0,42.736656,998.4585,
55.54_37.2,2023-08-19 07:00:00,19.7,21.253828,none,0.0,0.0,5.6002855,14.04,83.09951,1002.6945,
55.54_37.37,2023-08-04 09:00:00,24.0,26.464705,none,0.0,0.0,9.585739,22.68,78.35409,991.9175,
55.54_37.45,2023-06-20 19:00:00,20.4,17.026417,none,0.0,0.0,19.803272,39.96,45.249714,995.12256,
55.54_37.48,2023-03-28 19:00:00,5.35,0.9511299,none,0.0,1.0,15.596767,28.08,68.41215,987.7577,
55.54_37.49,2023-05-22 11:00:00,13.75,13.42268,rain,0.6,0.0,6.618519,14.759999,89.47873,1001.8817,
55.54_37.5,2023-06-01 13:00:00,19.2,14.80946,none,0.0,0.0,22.26477,45.36,40.22018,989.9404,
55.54_37.5,2023-06-17 06:00:00,18.3,18.060848,none,0.0,0.0,7.69592,16.919998,70.30221,992.9439,
55.54_37.5,2023-09-01 16:00:00,25.35,24.717175,none,0.0,0.0,8.78872,19.8,43.654934,993.9465,
55.54_37.51,2023-08-16 21:00:00,17.65,17.5441,none,0.0,0.0,8.669949,11.5199995,77.158676,1001.8523,
55.54_37.52,2023-08-18 21:00:00,20.4,22.76531,none,0.0,0.0,7.10031,13.679999,91.9657,1003.07135,
55.54_37.53,2023-08-22 17:00:00,18.85,18.746387,none,0.0,0.0,2.4149535,10.440001,59.528854,990.3721,
55.54_37.53,2023-09-13 13:00:00,18.9,17.523884,none,0.0,0.0,7.628263,19.44,50.514763,1000.8462,
55.54_37.54,2023-05-10 08:00:00,9.85,7.0746765,none,0.0,0.0,6.130579,14.4,56.080723,1005.6206,
55.54_37.54,2023-05-11 17:00:00,14.9,12.473618,none,0.0,0.0,8.654986,29.88,52.44315,1000.9296,
55.54_37.54,2023-06-07 18:00:00,21.35,17.990866,none,0.0,0.0,17.673029,40.68,39.327034,995.8816,
55.54_37.54,2023-08-18 00:00:00,18.75,19.23468,none,0.0,0.0,3.5455887,4.32,69.930534,1002.08594,
55.54_37.54,2023-09-24 19:00:00,18.45,15.6718235,none,0.0,0.0,15.725037,27.359999,51.083035,1001.4803,
55.54_37.55,2023-08-07 09:00:00,24.0,23.95488,none,0.0,0.0,18.59845,35.64,66.80789,993.4679,
55.54_37.55,2023-08-20 14:00:00,24.75,26.555513,rain,4.7,0.0,7.42159,33.12,65.91718,995.6747,
55.54_37.56,2023-04-19 18:00:00,14.1,10.459035,none,0.0,0.0,10.883676,27.359999,39.302773,1003.2573,
55.54_37.56,2023-06-27 16:00:00,19.3,16.632957,none,0.0,0.0,18.0,34.92,54.144817,988.7325,
55.54_37.56,2023-07-28 23:00:00,16.7,16.365334,rain,0.5,0.0,13.237038,23.4,88.55674,984.18585,
55.54_37.56,2023-09-20 08:00:00,14.15,11.884314,none,0.0,0.0,15.646544,31.319998,76.09736,995.13544,
55.54_37.57,2023-09-13 22:00:00,12.0,10.1426525,none,0.0,0.0,8.217153,13.32,73.70614,999.41486,
55.54_37.58,2023-04-24 19:00:00,13.25,9.814995,none,0.0,0.0,9.255571,23.039999,40.93895,993.2293,
55.54_37.58,2023-04-28 20:00:00,8.8,5.311468,none,0.0,0.0,16.08761,33.48,78.95853,992.14716,
55.54_37.58,2023-07-03 13:00:00,23.15,20.921524,none,0.0,0.0,22.148045,44.639996,42.32774,984.2314,
55.54_37.58,2023-08-30 08:00:00,15.55,15.389429,none,0.0,0.0,5.8048253,16.199999,80.459526,994.6683,
55.55_37.14,2023-04-23 16:00:00,17.65,13.935255,none,0.0,0.0,10.383987,25.919998,29.239971,992.02545,
55.55_37.33,2023-05-16 01:00:00,8.4,5.5226946,none,0.0,0.0,8.28,13.32,67.35732,1003.5294,
55.55_37.43,2023-04-01 19:00:00,4.25,0.5629988,none,0.0,1.0,12.849528,23.4,84.688416,987.456,
55.55_37.49,2023-06-23 19:00:00,19.1,21.101995,rain,0.1,0.0,2.0991426,14.759999,85.44126,989.6224,
55.55_37.49,2023-08-01 16:00:00,25.55,25.326918,none,0.0,0.0,7.7879906,17.28,45.46353,990.02356,
55.55_37.49,2023-09-09 05:00:00,6.3,3.5698328,none,0.0,0.0,11.183201,19.8,94.9489,999.554,
55.55_37.52,2023-08-12 19:00:00,21.9,21.05237,none,0.0,0.0,22.057161,39.96,72.57776,993.0435,
55.55_37.53,2023-06-20 22:00:00,16.0,13.761803,none,0.0,0.0,14.77755,27.72,65.99755,991.8508,
55.55_37.53,2023-08-11 16:00:00,25.2,25.17509,rain,0.2,0.0,17.414474,41.039997,60.821033,998.8424,
55.55_37.54,2023-08-20 10:00:00,24.8,26.373783,rain,0.1,0.0,11.367109,27.359999,68.88531,996.5307,
55.55_37.54,2023-08-22 20:00:00,14.55,14.25699,none,0.0,0.0,6.162207,10.08,84.40345,988.45294,
55.55_37.55,2023-04-30 20:00:00,6.55,2.7389355,rain,1.0,0.0,17.072504,30.239998,86.75078,988.7832,
55.55_37.55,2023-05-04 16:00:00,13.65,10.056567,none,0.0,0.0,7.2805495,17.28,31.660862,999.5903,
55.55_37.55,2023-05-29 12:00:00,18.45,17.295094,none,0.0,0.0,9.085988,22.319998,37.690693,997.65356,
55.55_37.55,2023-06-16 00:00:00,15.7,14.042837,none,0.0,0.0,9.387651,12.959999,63.96442,992.9034,
55.55_37.55,2023-09-04 11:00:00,20.55,19.950462,rain,0.1,0.0,8.913181,21.24,58.957664,1000.12695,
55.55_37.56,2023-04-25 13:00:00,17.2,14.196318,rain,0.1,0.0,13.830749,29.88,42.232597,990.6637,
55.55_37.56,2023-04-27 13:00:00,19.6,17.946453,none,0.0,0.0,11.770403,26.64,42.33127,989.1284,
55.55_37.56,2023-05-31 20:00:00,11.85,9.406209,none,0.0,0.0,9.904906,23.4,67.3837,989.53375,
55.55_37.56,2023-08-10 19:00:00,22.65,23.099537,none,0.0,0.0,4.8433046,10.08,56.63556,1000.62915,
55.55_37.56,2023-08-16 19:00:00,22.6,23.505554,none,0.0,0.0,5.6233797,13.679999,62.794846,1000.4298,
55.55_37.59,2023-04-01 19:00:00,4.9,1.2398419,none,0.0,1.0,12.429127,28.8,79.780235,984.0928,
55.55_37.59,2023-04-19 07:00:00,6.1,1.5297451,none,0.0,0.0,16.09969,27.0,61.952747,1002.99115,
55.55_37.59,2023-05-24 00:00:00,14.25,13.24301,none,0.0,0.0,10.948973,19.44,85.77294,992.8492,
55.55_37.59,2023-07-05 18:00:00,23.5,23.209585,none,0.0,0.0,9.793059,28.44,53.622543,996.53546,
55.55_37.59,2023-09-11 08:00:00,9.8,9.304461,none,0.0,0.0,1.609969,8.64,94.76453,995.39514,
55.56_37.24,2023-06-15 19:00:00,23.65,22.197218,none,0.0,0.0,7.42159,21.24,38.265106,996.1033,
55.56_37.33,2023-04-04 14:00:00,13.6,12.432026,none,0.0,0.0,1.2979984,15.4800005,56.062233,994.9267,
55.56_37.34,2023-05-05 22:00:00,2.4,-2.2028208,none,0.0,0.0,10.829958,18.72,48.57896,1001.68085,
55.56_37.35,2023-04-02 11:00:00,6.95,2.097505,none,0.0,1.0,22.33161,43.92,76.489456,990.7611,
55.56_37.44,2023-06-10 23:00:00,9.55,4.733633,none,0.0,0.0,18.35647,34.92,50.985634,1006.71674,
55.56_37.44,2023-08-08 21:00:00,21.35,22.066505,none,0.0,0.0,8.39657,12.959999,70.202156,990.5095,
55.56_37.49,2023-03-28 13:00:00,9.05,5.2096386,none,0.0,4.0,12.181624,27.359999,54.477074,986.7775,
55.56_37.49,2023-04-05 20:00:00,7.2,2.9458437,none,0.0,0.0,17.10284,29.88,70.539116,999.2428,
55.56_37.49,2023-07-03 18:00:00,22.7,19.282568,none,0.0,0.0,19.319628,36.719997,38.12454,987.53253,
55.56_37.49,2023-09-27 14:00:00,18.1,16.737808,none,0.0,0.0,8.766573,20.16,57.779716,1009.05347,
55.56_37.55,2023-09-18 17:00:00,15.05,14.293774,none,0.0,0.0,6.489992,18.0,74.73729,996.9547,
55.56_37.58,2023-07-09 20:00:00,19.0,16.984112,none,0.0,0.0,15.629972,27.0,59.170406,988.48615,
55.56_37.58,2023-07-27 09:00:00,19.9,21.142006,none,0.0,0.0,5.4833565,15.119999,77.99977,983.86145,
55.56_37.58,2023-08-17 20:00:00,20.25,20.927336,none,0.0,0.0,8.669949,10.08,75.11861,1000.4858,
55.56_37.59,2023-06-12 22:00:00,13.35,9.7041855,none,0.0,0.0,14.186923,27.0,50.224194,1005.0246,
55.56_37.59,2023-08-19 01:00:00,19.3,21.282665,none,0.0,0.0,8.435069,14.4,96.02542,1004.53265,
55.56_37.59,2023-09-17 14:00:00,16.3,14.207489,none,0.0,0.0,11.212135,24.84,58.315285,1006.3808,
55.56_37.6,2023-09-21 21:00:00,16.0,16.124115,none,0.0,0.0,6.379216,9.0,84.01492,1001.5012,
55.57_37.15,2023-05-14 16:00:00,17.1,13.278542,none,0.0,0.0,12.7279215,28.08,33.745026,1001.83215,
55.57_37.2,2023-06-03 11:00:00,9.15,5.556223,rain,0.5,0.0,19.296133,38.16,86.11569,989.58417,
55.57_37.3,2023-05-14 15:00:00,17.5,13.810101,none,0.0,0.0,12.397806,32.399998,34.10493,997.6491,
55.57_37.39,2023-04-11 19:00:00,11.9,9.124232,none,0.0,0.0,4.8433046,6.4799995,45.052197,998.279,
55.57_37.39,2023-07-03 23:00:00,16.05,14.013556,none,0.0,0.0,9.107359,16.919998,55.917473,991.4653,
55.57_37.44,2023-05-18 14:00:00,24.3,22.627333,none,0.0,0.0,8.905908,21.24,30.384829,999.5948,
55.57_37.46,2023-09-12 17:00:00,18.3,16.91735,none,0.0,0.0,5.634891,15.119999,50.524776,997.3158,
55.57_37.47,2023-06-21 14:00:00,20.2,17.941525,none,0.0,0.0,13.084402,33.48,33.80169,996.1232,
55.57_37.48,2023-04-14 14:00:00,7.15,0.5511594,none,0.0,0.0,26.260265,52.56,35.147366,999.19183,
55.57_37.48,2023-09-04 16:00:00,21.05,19.67792,none,0.0,0.0,9.504272,20.880001,49.247204,1000.5545,
55.57_37.48,2023-09-05 17:00:00,19.1,17.557497,none,0.0,0.0,8.049845,14.4,50.568504,999.1038,
55.57_37.48,2023-09-12 19:00:00,13.15,11.383631,none,0.0,0.0,9.504273,11.159999,73.66004,997.6664,
55.57_37.49,2023-08-24 20:00:00,12.85,11.557974,none,0.0,0.0,6.162207,11.5199995,74.86442,989.31506,
55.57_37.56,2023-04-12 19:00:00,11.85,8.544315,none,0.0,0.0,8.64,17.64,45.69357,990.64,
55.57_37.56,2023-04-28 21:00:00,7.5,3.8162918,rain,0.3,0.0,16.199999,30.960001,81.28509,991.2583,
55.57_37.56,2023-09-11 08:00:00,9.8,9.304461,none,0.0,0.0,1.609969,8.64,94.76453,995.5148,
55.57_37.57,2023-03-24 13:00:00,7.7,4.375991,none,0.0,26.0,15.256526,30.239998,86.264366,981.4835,
55.57_37.57,2023-05-04 15:00:00,13.85,10.636399,none,0.0,0.0,4.896529,16.199999,31.837343,1001.28094,
55.57_37.57,2023-07-04 14:00:00,24.95,22.201097,none,0.0,0.0,14.255272,27.359999,31.635138,995.17865,
55.57_37.57,2023-08-11 20:00:00,22.2,23.042826,none,0.0,0.0,11.043261,26.28,72.172226,999.5188,
