cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.64_37.74,2024-10-14 21:00:00,1.15,-3.0997097,snow,1.0,6.0,15.3802595,29.519999,97.1628,998.9536,
55.64_37.75,2024-10-13 21:00:00,5.6,-0.2868607,none,0.0,0.0,23.770906,41.399998,57.874813,1007.46936,
55.65_37.34,2024-10-11 18:00:00,10.8,7.269663,none,0.0,0.0,19.107151,34.2,77.9103,995.7814,
55.65_37.35,2024-10-13 13:00:00,6.85,1.5275092,none,0.0,0.0,21.565474,41.760002,60.136345,1003.3787,
55.65_37.4,2024-10-14 01:00:00,5.35,-0.55366254,none,0.0,0.0,21.67487,40.68,48.509506,998.551,
55.65_37.41,2024-10-25 22:00:00,-0.85,-4.2418485,none,0.0,0.0,6.379216,8.64,89.56319,1001.66,
55.65_37.45,2024-10-15 11:00:00,6.9,3.20006,rain,0.1,5.0,15.281989,29.519999,80.352005,989.21814,
55.65_37.45,2024-10-22 22:00:00,6.6,3.5602074,none,0.0,0.0,12.496719,22.319998,89.52202,996.05115,
55.65_37.45,2024-10-27 18:00:00,6.05,3.5145836,rain,0.1,0.0,8.536252,14.04,90.73737,998.5436,
55.65_37.52,2024-10-15 16:00:00,8.05,4.700102,none,0.0,4.0,13.841286,27.0,78.02392,987.0288,
55.65_37.57,2024-10-12 15:00:00,12.95,8.796515,none,0.0,0.0,23.877665,44.28,69.01623,993.07544,
55.65_37.66,2024-10-16 01:00:00,5.65,3.30517,rain,0.1,3.0,7.6579366,14.4,95.25431,997.2205,
55.65_37.71,2024-10-13 20:00:00,5.8,-0.046437263,none,0.0,0.0,24.850431,39.96,63.250328,1006.44653,
55.65_37.72,2024-10-15 08:00:00,3.95,0.6476393,none,0.0,5.0,11.570515,19.08,93.52283,997.33215,
55.65_37.74,2024-10-17 17:00:00,2.45,-0.8987522,none,0.0,1.0,8.766573,10.440001,86.02322,1016.41724,
55.65_37.75,2024-10-25 08:00:00,6.25,1.9619865,none,0.0,0.0,19.448332,33.839996,84.61692,1004.229,
55.65_37.83,2024-10-12 17:00:00,11.7,7.5977345,none,0.0,0.0,22.218153,39.96,70.92616,1002.61914,
55.66_37.48,2024-10-23 23:00:00,7.95,2.354433,none,0.0,0.0,25.644157,47.519997,64.44134,993.83563,
55.66_37.51,2024-10-16 19:00:00,5.45,0.9884777,none,0.0,2.0,19.078302,31.68,82.16362,1002.0545,
55.66_37.59,2024-10-14 18:00:00,1.0,-4.283291,snow,0.6,5.0,21.0846,38.16,89.38676,992.23706,
55.66_37.6,2024-10-15 18:00:00,6.2,3.3650322,none,0.0,4.0,10.308831,19.8,88.556786,995.8642,
55.66_37.6,2024-10-21 16:00:00,11.75,9.891382,none,0.0,0.0,3.8268526,12.24,61.544407,1007.6882,
55.66_37.62,2024-10-15 13:00:00,7.4,3.6365557,rain,0.1,5.0,15.717823,28.44,77.64913,991.2341,
55.66_37.62,2024-10-18 16:00:00,6.5,3.1139598,none,0.0,1.0,8.338489,18.359999,61.824078,1011.97455,
55.66_37.62,2024-10-19 11:00:00,5.9,2.568728,none,0.0,1.0,8.596766,19.44,67.30119,1010.6804,
55.66_37.72,2024-10-14 19:00:00,1.25,-3.7287266,snow,0.1,6.0,19.201874,35.28,89.08288,999.1269,
55.66_37.74,2024-10-12 01:00:00,8.2,4.19738,none,0.0,0.0,20.135878,34.56,84.251724,1001.61914,
55.66_37.74,2024-10-15 17:00:00,7.25,4.1367207,none,0.0,4.0,12.429127,23.759998,83.26497,1000.7817,
55.66_37.75,2024-10-13 10:00:00,4.95,-0.9369981,none,0.0,0.0,24.482647,43.56,63.980938,1009.282,
55.66_37.75,2024-10-18 08:00:00,1.0,-2.2379773,none,0.0,1.0,6.7565966,14.4,87.45207,1018.8297,
55.66_37.76,2024-10-23 19:00:00,9.15,3.5138783,none,0.0,0.0,29.10272,49.68,70.923225,1000.26624,
55.67_37.17,2024-10-15 12:00:00,7.4,3.5869036,none,0.0,6.0,15.659999,30.599998,76.025986,988.72736,
55.67_37.42,2024-10-27 03:00:00,5.35,2.34935,none,0.0,0.0,11.165805,19.44,92.61572,1001.7331,
55.67_37.56,2024-10-15 19:00:00,6.55,3.5992322,rain,0.1,4.0,11.103243,18.359999,86.44802,992.5317,
55.67_37.58,2024-10-14 17:00:00,0.95,-4.523243,snow,1.1,5.0,22.134146,42.12,88.08821,993.16785,
55.67_37.62,2024-10-13 02:00:00,6.3,1.3195748,none,0.0,0.0,20.620804,35.64,68.612114,1000.83356,
55.67_37.62,2024-10-26 18:00:00,5.15,2.02604,none,0.0,0.0,11.465024,18.359999,91.312836,1001.49603,
55.67_37.63,2024-10-15 18:00:00,6.2,3.354844,none,0.0,4.0,10.308831,17.28,88.24762,994.14386,
