year,season,month,dtp_count,dead_total,injured_total,pct_fatal,pct_ice_risk,pct_low_visibility,pct_bad_weather,pct_dark_no_lights,avg_temp_c,avg_feels_like_c,avg_precip_mm,avg_snow_depth_cm,avg_wind_ms,avg_humidity_pct,avg_pressure_hpa,avg_visibility_m,avg_daylight_min,pct_is_dark,pct_is_daylight,pct_is_twilight,pct_weekend,pct_holiday,pct_speed_viol,pct_pedestrian,pct_bad_road,pct_night
2022,Осень,10,698,24,806,0.0329512893982808,0.008595988538681949,0.0,0.36962750716332377,0.46418338108882523,7.294627507163323,3.908409827279943,0.11547277936962752,0.02148997134670487,14.227235574785102,80.77625606017192,996.0861271203438,,624.6519070080946,0.46418338108882523,0.504297994269341,0.034383954154727794,0.30945558739255014,0.0,0.11174785100286533,0.4154727793696275,0.0673352435530086,0.10744985673352435
2022,Осень,11,614,35,680,0.050488599348534204,0.2703583061889251,0.0,0.41042345276872966,0.5423452768729642,-0.7469869706840392,-5.225827399667752,0.049999999999999996,5.395765609120521,14.214149055211726,84.80880463192183,1000.8212737947883,,498.9891841454669,0.5423452768729642,0.42996742671009774,0.04560260586319218,0.26384364820846906,0.02280130293159609,0.13843648208469056,0.40716612377850164,0.05211726384364821,0.1482084690553746
2023,Весна,3,555,15,634,0.021621621621621623,0.26846846846846845,0.0,0.6036036036036037,0.3261261261261261,0.19135135135135134,-4.7900549893387385,0.08774774774774775,41.23963966666667,17.275262964504506,79.43531567927928,987.7700372432432,,710.083979587958,0.3261261261261261,0.645045045045045,0.032432432432432434,0.23963963963963963,0.023423423423423424,0.12972972972972974,0.35855855855855856,0.14414414414414414,0.12072072072072072
2023,Весна,4,728,34,779,0.04532967032967033,0.006868131868131868,0.0,0.2706043956043956,0.21978021978021978,10.461950549450549,6.837008412745152,0.04340659340659341,0.6881868131868132,12.144606271016483,54.177211645604395,998.8697723626375,,853.5392284445742,0.21978021978021978,0.75,0.03296703296703297,0.3021978021978022,0.0,0.10164835164835165,0.29120879120879123,0.23214285714285715,0.11813186813186813
2023,Весна,5,744,23,800,0.028225806451612902,0.0,0.0,0.22043010752688172,0.1989247311827957,14.603763440860217,12.07748142642473,0.05698924731182795,0.0,10.78590379704301,54.25590204032258,1001.479618360215,,977.2939376382169,0.1989247311827957,0.7768817204301075,0.02956989247311828,0.23387096774193547,0.0456989247311828,0.11021505376344086,0.3010752688172043,0.1814516129032258,0.16801075268817203
2023,Зима,1,530,19,605,0.03207547169811321,0.18490566037735848,0.0,0.6773584905660377,0.5830188679245283,-4.977735849056604,-10.434415077132075,0.04490566037735849,36.33773592830189,17.831225052830188,86.06558478113207,1001.8731438490566,,468.8393726418239,0.5830188679245283,0.38301886792452833,0.05660377358490566,0.26037735849056604,0.16981132075471697,0.0830188679245283,0.44339622641509435,0.06792452830188679,0.15660377358490565
2023,Зима,2,531,20,607,0.03766478342749529,0.2184557438794727,0.0,0.5461393596986818,0.455743879472693,-5.581261770244821,-11.002603540677967,0.04067796610169492,40.27683618455744,16.604264394726933,84.51113670056498,994.8436543502825,,574.0580195990898,0.455743879472693,0.519774011299435,0.035781544256120526,0.2711864406779661,0.035781544256120526,0.10357815442561205,0.3540489642184557,0.09416195856873823,0.14689265536723164
2023,Зима,12,479,23,524,0.04175365344467641,0.3235908141962422,0.0,0.6492693110647182,0.5866388308977035,-4.99874739039666,-10.369136946555324,0.10041753653444677,40.300626300626305,17.326354093507305,88.67453973068893,988.340840605428,,426.4554276672234,0.5866388308977035,0.3903966597077244,0.05845511482254697,0.2755741127348643,0.0,0.12943632567849686,0.44467640918580376,0.09603340292275574,0.11691022964509394
2023,Лето,6,670,26,728,0.03731343283582089,0.0,0.0,0.28507462686567164,0.15074626865671642,18.29089552238806,16.17141964516418,0.052537313432835825,0.0,12.387450449208956,52.63471695522388,996.0932420895522,,1045.6130385242288,0.15074626865671642,0.8238805970149253,0.034328358208955224,0.21194029850746268,0.023880597014925373,0.12388059701492538,0.24925373134328357,0.1208955223880597,0.15671641791044777
2023,Лето,7,695,33,779,0.0460431654676259,0.0,0.0,0.36115107913669064,0.17553956834532375,19.41251798561151,18.384670739568346,0.22014388489208633,0.0,13.825240714446043,66.66219864748201,989.2883369928059,,1013.0258409642445,0.17553956834532375,0.8043165467625899,0.02446043165467626,0.28633093525179854,0.0,0.13093525179856116,0.2733812949640288,0.053237410071942444,0.17553956834532375
2023,Лето,8,842,28,933,0.030878859857482184,0.0,0.0,0.16152019002375298,0.23040380047505937,20.590855106888363,20.62513653301663,0.07197149643705464,0.0,10.090948063657958,68.06952442755345,996.287472256532,,899.4114328468528,0.23040380047505937,0.7434679334916865,0.026128266033254157,0.20783847980997625,0.0,0.11163895486935867,0.2672209026128266,0.06413301662707839,0.16508313539192399
2023,Осень,9,759,18,856,0.023715415019762844,0.0,0.0,0.21108179419525067,0.28232189973614774,16.292282321899734,14.556615728759896,0.014379947229551451,0.0,11.29652458383905,65.84099988522428,1002.4825882058047,,764.9492635771109,0.28232189973614774,0.6860158311345647,0.03825857519788918,0.2635046113306983,0.0,0.10540184453227931,0.30434782608695654,0.02766798418972332,0.15810276679841898
2023,Осень,10,791,41,856,0.04804045512010114,0.1125158027812895,0.0,0.6118836915297092,0.44879898862199746,5.939823008849557,1.7818026625685208,0.1865992414664981,0.8128950695322377,17.810563921112518,80.48293612515803,987.8574001896334,,630.6114507732406,0.44879898862199746,0.5082174462705437,0.051833122629582805,0.23008849557522124,0.0,0.10998735777496839,0.42857142857142855,0.04804045512010114,0.14664981036662453
2023,Осень,11,653,30,725,0.045941807044410414,0.06125574272588055,0.0,0.554364471669219,0.5834609494640123,0.8300153139356815,-3.5517127302710563,0.08591117917304747,3.474732006125574,15.348666201807044,83.57770046094947,986.8757518070444,,503.3316223404288,0.5834609494640123,0.3874425727411945,0.05206738131699847,0.22358346094946402,0.05666156202143951,0.12098009188361408,0.4119448698315467,0.06738131699846861,0.14088820826952528
2024,Весна,3,532,28,610,0.043233082706766915,0.37218045112781956,0.0,0.25375939849624063,0.32142857142857145,-0.2298872180451128,-4.493007602674812,0.012969924812030076,46.54323313345864,11.777769331954888,78.33736946052632,999.3901558458646,,716.0250241718045,0.32142857142857145,0.6428571428571429,0.043233082706766915,0.29887218045112784,0.02631578947368421,0.12030075187969924,0.39285714285714285,0.09586466165413533,0.13533834586466165
2024,Весна,4,811,23,902,0.027127003699136867,0.006165228113440197,0.0,0.4833538840937115,0.2034525277435265,11.787484586929716,8.463457691130703,0.0659679408138101,0.5252774352651048,15.883959496917386,65.63969908754625,993.1598986066584,,853.663807998993,0.2034525277435265,0.7743526510480888,0.02466091245376079,0.25154130702836003,0.06658446362515413,0.14549938347718866,0.36621454993834773,0.08508014796547472,0.11097410604192355
2024,Весна,5,825,37,905,0.04,0.02666666666666667,0.0,0.2678787878787879,0.16363636363636364,14.638424242424243,11.893904471842424,0.04157575757575757,0.04,11.906227951830303,51.64331282787879,999.8209102181818,,980.8536978520606,0.16363636363636364,0.8193939393939393,0.025454545454545455,0.22666666666666666,0.08727272727272728,0.1696969696969697,0.32,0.09333333333333334,0.14303030303030304
2024,Зима,1,461,15,511,0.03253796095444685,0.10845986984815618,0.0,0.5531453362255966,0.4967462039045553,-11.227765726681127,-17.012487103904554,0.07006507592190889,54.5856833318872,16.82548760672451,83.49619311930586,991.7058187201735,,461.90772846113515,0.4967462039045553,0.4793926247288503,0.04338394793926247,0.19522776572668113,0.2472885032537961,0.15835140997830802,0.368763557483731,0.06073752711496746,0.14967462039045554
2024,Зима,2,489,19,533,0.03680981595092025,0.28629856850715746,0.0,0.721881390593047,0.4498977505112474,-6.074437627811861,-11.773978908384459,0.07034764826175868,64.53578753374232,18.25244329631902,83.25485854396727,994.2781991411042,,576.9018552154397,0.4498977505112474,0.5296523517382413,0.049079754601226995,0.21881390593047034,0.026584867075664622,0.12678936605316973,0.4130879345603272,0.09815950920245399,0.1554192229038855
2024,Зима,12,678,27,756,0.03982300884955752,0.3333333333333333,0.0,0.0,0.6666666666666666,-2.8166666666666664,-7.328289366666667,0.06666666666666667,15.0,12.409161,88.16838333333334,991.9710566666666,,434.7947601611111,0.6666666666666666,0.3333333333333333,0.0,0.27728613569321536,0.0,0.12684365781710916,0.4911504424778761,0.051622418879056046,0.12831858407079647
2024,Лето,6,880,27,963,0.029545454545454545,0.0,0.0,0.3621867881548975,0.14123006833712984,21.253018223234626,20.64657925284738,0.17277904328018223,0.0,12.995046200307517,62.14559684851936,991.733679476082,,1045.9289570145786,0.14123006833712984,0.8337129840546698,0.029612756264236904,0.2897727272727273,0.03758542141230068,0.19772727272727272,0.32272727272727275,0.06477272727272727,0.15113636363636362
2024,Лето,7,905,40,995,0.04088397790055249,0.0,0.0,0.16132596685082873,0.16574585635359115,23.66723756906077,23.885754349723758,0.07823204419889503,0.0,10.221639826850828,58.10763886961326,994.2217951712706,,1013.9667827268692,0.16574585635359115,0.8011049723756906,0.04419889502762431,0.2276243093922652,0.0,0.21878453038674034,0.2541436464088398,0.055248618784530384,0.1723756906077348
2024,Лето,8,790,30,865,0.03417721518987342,0.0,0.0,0.17110266159695817,0.24841571609632446,20.230291508238277,20.001026906210395,0.045500633713561466,0.0,10.511623698098859,67.59951410773131,995.005076400507,,892.1534682043304,0.24841571609632446,0.7237008871989861,0.031685678073510776,0.25949367088607594,0.0,0.17088607594936708,0.2746835443037975,0.053164556962025315,0.16455696202531644
2024,Осень,9,971,34,1079,0.03192584963954686,0.0,0.0,0.33436532507739936,0.26625386996904027,18.579876160990715,16.530954354076368,0.02456140350877193,0.0,12.986834333168215,55.905985815273475,1004.6183423426213,,762.2831806308394,0.26625386996904027,0.7027863777089783,0.03508771929824561,0.2584963954685891,0.0,0.14418125643666324,0.3171987641606591,0.055612770339855816,0.1184346035015448
2024,Осень,10,896,37,999,0.041294642857142856,0.07040417209908735,0.0,0.40547588005215124,0.4445893089960887,8.4383963494133,5.191566870143416,0.13468057366362451,0.5710560625814863,13.826315566232074,77.6511182594524,999.4901278096479,,634.0642651639722,0.4445893089960887,0.5267275097783573,0.04302477183833116,0.22321428571428573,0.0,0.12946428571428573,0.37611607142857145,0.08147321428571429,0.11607142857142858
2024,Осень,11,709,31,784,0.04372355430183357,0.0,0.0,0.5,0.5,3.225,-0.77827235,0.05,0.5,14.057398,84.28095300000001,989.19593,,499.30537101666664,0.5,0.5,0.0,0.25105782792665726,0.0,0.11847672778561354,0.43723554301833567,0.09873060648801128,0.1227080394922426
