year,month,season,day_of_week,time_of_day,is_weekend,dtp_count,dead_total,injured_total,dead_children_total,injured_children_total,pct_speed_viol,pct_priority_viol,pct_bad_road,pct_pedestrian,pct_night,pct_severity_fatal
2022,7,Лето,4,Утро (6–12),False,29,0,30,0,0,0.06896551724137931,0.0,0.06896551724137931,0.27586206896551724,0.0,0.0
2022,7,Лето,5,Вечер (18–22),True,19,2,22,0,0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.0,0.10526315789473684
2022,7,Лето,5,День (12–18),True,42,0,45,0,9,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.30952380952380953,0.0,0.0
2022,7,Лето,5,Ночь (22–6),True,24,0,32,0,3,0.125,0.041666666666666664,0.08333333333333333,0.16666666666666666,1.0,0.0
2022,7,Лето,5,Утро (6–12),True,17,1,20,0,1,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.058823529411764705
2022,7,Лето,6,Вечер (18–22),True,19,0,23,0,2,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.0,0.0
2022,7,Лето,6,День (12–18),True,41,1,50,0,5,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.0,0.024390243902439025
2022,7,Лето,6,Ночь (22–6),True,30,2,35,0,1,0.23333333333333334,0.0,0.0,0.16666666666666666,1.0,0.06666666666666667
2022,7,Лето,6,Утро (6–12),True,15,0,15,0,2,0.06666666666666667,0.13333333333333333,0.0,0.2,0.0,0.0
2022,8,Лето,0,Вечер (18–22),False,24,0,28,0,7,0.0,0.08333333333333333,0.041666666666666664,0.4166666666666667,0.0,0.0
2022,8,Лето,0,День (12–18),False,32,0,34,0,6,0.09375,0.0,0.0625,0.3125,0.0,0.0
2022,8,Лето,0,Ночь (22–6),False,18,6,24,0,2,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.1111111111111111,1.0,0.2222222222222222
2022,8,Лето,0,Утро (6–12),False,24,0,30,0,1,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
2022,8,Лето,1,Вечер (18–22),False,29,0,32,0,7,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.4827586206896552,0.0,0.0
2022,8,Лето,1,День (12–18),False,47,0,54,0,6,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.3617021276595745,0.0,0.0
2022,8,Лето,1,Ночь (22–6),False,12,0,20,0,2,0.16666666666666666,0.08333333333333333,0.0,0.25,1.0,0.0
2022,8,Лето,1,Утро (6–12),False,24,1,24,0,5,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.0,0.041666666666666664
2022,8,Лето,2,Вечер (18–22),False,21,2,24,0,2,0.047619047619047616,0.09523809523809523,0.0,0.3333333333333333,0.0,0.09523809523809523
2022,8,Лето,2,День (12–18),False,45,0,48,0,6,0.06666666666666667,0.08888888888888889,0.0,0.28888888888888886,0.0,0.0
2022,8,Лето,2,Ночь (22–6),False,13,0,16,0,0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.0
2022,8,Лето,2,Утро (6–12),False,28,0,32,0,8,0.0,0.03571428571428571,0.10714285714285714,0.32142857142857145,0.0,0.0
2022,8,Лето,3,Вечер (18–22),False,24,0,24,0,5,0.041666666666666664,0.08333333333333333,0.125,0.5416666666666666,0.0,0.0
2022,8,Лето,3,День (12–18),False,25,1,29,0,6,0.12,0.08,0.08,0.32,0.0,0.04
2022,8,Лето,3,Ночь (22–6),False,15,2,15,0,2,0.26666666666666666,0.06666666666666667,0.0,0.4666666666666667,1.0,0.13333333333333333
2022,8,Лето,3,Утро (6–12),False,18,0,18,0,0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.0,0.0
2022,8,Лето,4,Вечер (18–22),False,30,0,36,0,2,0.13333333333333333,0.1,0.06666666666666667,0.3,0.0,0.0
2022,8,Лето,4,День (12–18),False,38,3,50,0,5,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.15789473684210525,0.0,0.07894736842105263
2022,8,Лето,4,Ночь (22–6),False,19,0,23,0,0,0.3157894736842105,0.0,0.0,0.15789473684210525,1.0,0.0
2022,8,Лето,4,Утро (6–12),False,20,1,20,0,0,0.0,0.05,0.05,0.3,0.0,0.05
2022,8,Лето,5,Вечер (18–22),True,20,0,25,0,7,0.15,0.05,0.05,0.35,0.0,0.0
2022,8,Лето,5,День (12–18),True,22,0,27,0,4,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0
2022,8,Лето,5,Ночь (22–6),True,19,3,21,0,1,0.10526315789473684,0.05263157894736842,0.0,0.21052631578947367,1.0,0.15789473684210525
2022,8,Лето,5,Утро (6–12),True,19,1,22,0,2,0.10526315789473684,0.0,0.05263157894736842,0.2631578947368421,0.0,0.05263157894736842
2022,8,Лето,6,Вечер (18–22),True,20,2,22,0,2,0.15,0.1,0.05,0.25,0.0,0.1
2022,8,Лето,6,День (12–18),True,24,0,28,0,4,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0
2022,8,Лето,6,Ночь (22–6),True,25,0,34,0,2,0.32,0.08,0.04,0.16,1.0,0.0
2022,8,Лето,6,Утро (6–12),True,16,1,20,0,0,0.1875,0.0625,0.0625,0.125,0.0,0.0625
2022,9,Осень,0,Вечер (18–22),False,25,0,28,0,6,0.04,0.08,0.04,0.52,0.0,0.0
2022,9,Осень,0,День (12–18),False,26,1,30,0,5,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.34615384615384615,0.0,0.038461538461538464
2022,9,Осень,0,Ночь (22–6),False,9,2,13,0,2,0.2222222222222222,0.0,0.0,0.5555555555555556,1.0,0.2222222222222222
2022,9,Осень,0,Утро (6–12),False,24,0,25,0,2,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.0,0.0
2022,9,Осень,1,Вечер (18–22),False,23,0,25,0,7,0.08695652173913043,0.0,0.0,0.5652173913043478,0.0,0.0
2022,9,Осень,1,День (12–18),False,28,0,28,0,4,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.35714285714285715,0.0,0.0
2022,9,Осень,1,Ночь (22–6),False,10,0,14,0,0,0.3,0.2,0.0,0.3,1.0,0.0
2022,9,Осень,1,Утро (6–12),False,17,0,18,0,0,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,0.0
2022,9,Осень,2,Вечер (18–22),False,26,0,30,0,4,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.5384615384615384,0.0,0.0
2022,9,Осень,2,День (12–18),False,43,1,49,0,6,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.4418604651162791,0.0,0.023255813953488372
2022,9,Осень,2,Ночь (22–6),False,11,1,12,0,0,0.18181818181818182,0.0,0.0,0.36363636363636365,1.0,0.09090909090909091
2022,9,Осень,2,Утро (6–12),False,26,1,36,0,5,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.5,0.0,0.038461538461538464
2022,9,Осень,3,Вечер (18–22),False,33,0,36,0,7,0.030303030303030304,0.18181818181818182,0.12121212121212122,0.3939393939393939,0.0,0.0
2022,9,Осень,3,День (12–18),False,49,1,52,0,8,0.08163265306122448,0.0,0.02040816326530612,0.42857142857142855,0.0,0.02040816326530612
2022,9,Осень,3,Ночь (22–6),False,16,0,23,0,2,0.125,0.0625,0.0625,0.1875,1.0,0.0
2022,9,Осень,3,Утро (6–12),False,20,0,22,0,3,0.05,0.2,0.1,0.15,0.0,0.0
2022,9,Осень,4,Вечер (18–22),False,28,1,30,0,4,0.07142857142857142,0.10714285714285714,0.0,0.39285714285714285,0.0,0.03571428571428571
2022,9,Осень,4,День (12–18),False,41,0,45,0,8,0.12195121951219512,0.04878048780487805,0.04878048780487805,0.24390243902439024,0.0,0.0
2022,9,Осень,4,Ночь (22–6),False,16,1,18,0,2,0.125,0.1875,0.0625,0.4375,1.0,0.0625
2022,9,Осень,4,Утро (6–12),False,37,1,43,0,5,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.24324324324324326,0.0,0.02702702702702703
2022,9,Осень,5,Вечер (18–22),True,20,1,22,0,4,0.0,0.25,0.0,0.7,0.0,0.05
2022,9,Осень,5,День (12–18),True,23,1,26,0,4,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.34782608695652173,0.0,0.043478260869565216
2022,9,Осень,5,Ночь (22–6),True,19,4,32,0,4,0.15789473684210525,0.21052631578947367,0.0,0.2631578947368421,1.0,0.15789473684210525
2022,9,Осень,5,Утро (6–12),True,22,1,22,0,1,0.09090909090909091,0.045454545454545456,0.0,0.3181818181818182,0.0,0.045454545454545456
2022,9,Осень,6,Вечер (18–22),True,28,0,33,0,6,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.32142857142857145,0.0,0.0
2022,9,Осень,6,День (12–18),True,26,1,31,0,11,0.038461538461538464,0.0,0.07692307692307693,0.34615384615384615,0.0,0.038461538461538464
2022,9,Осень,6,Ночь (22–6),True,12,2,13,0,2,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,1.0,0.16666666666666666
2022,9,Осень,6,Утро (6–12),True,15,2,14,0,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333
2022,10,Осень,0,Вечер (18–22),False,37,2,40,0,7,0.08108108108108109,0.0,0.10810810810810811,0.5405405405405406,0.0,0.05405405405405406
2022,10,Осень,0,День (12–18),False,37,1,40,0,7,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.4594594594594595,0.0,0.02702702702702703
2022,10,Осень,0,Ночь (22–6),False,14,0,14,0,0,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
2022,10,Осень,0,Утро (6–12),False,37,2,38,0,9,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.43243243243243246,0.0,0.05405405405405406
2022,10,Осень,1,Вечер (18–22),False,24,2,26,0,2,0.125,0.041666666666666664,0.125,0.5,0.0,0.08333333333333333
2022,10,Осень,1,День (12–18),False,32,0,38,0,5,0.1875,0.03125,0.0625,0.4375,0.0,0.0
2022,10,Осень,1,Ночь (22–6),False,4,0,5,0,1,0.25,0.0,0.0,0.75,1.0,0.0
2022,10,Осень,1,Утро (6–12),False,19,2,29,0,2,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.5789473684210527,0.0,0.10526315789473684
2022,10,Осень,2,Вечер (18–22),False,24,0,25,0,0,0.0,0.041666666666666664,0.125,0.2916666666666667,0.0,0.0
2022,10,Осень,2,День (12–18),False,25,0,27,0,3,0.0,0.0,0.08,0.28,0.0,0.0
2022,10,Осень,2,Ночь (22–6),False,5,0,5,0,0,0.0,0.2,0.0,0.6,1.0,0.0
2022,10,Осень,2,Утро (6–12),False,20,0,22,0,3,0.05,0.1,0.05,0.55,0.0,0.0
2022,10,Осень,3,Вечер (18–22),False,22,0,24,0,5,0.045454545454545456,0.0,0.045454545454545456,0.4090909090909091,0.0,0.0
2022,10,Осень,3,День (12–18),False,38,1,43,1,6,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.39473684210526316,0.0,0.02631578947368421
2022,10,Осень,3,Ночь (22–6),False,5,1,6,0,0,0.2,0.2,0.0,0.6,1.0,0.2
2022,10,Осень,3,Утро (6–12),False,23,1,24,0,5,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.4782608695652174,0.0,0.043478260869565216
2022,10,Осень,4,Вечер (18–22),False,45,1,51,0,4,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.5111111111111111,0.0,0.022222222222222223
2022,10,Осень,4,День (12–18),False,38,1,41,0,8,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.47368421052631576,0.0,0.02631578947368421
2022,10,Осень,4,Ночь (22–6),False,13,1,12,0,0,0.15384615384615385,0.0,0.0,0.23076923076923078,1.0,0.07692307692307693
2022,10,Осень,4,Утро (6–12),False,20,1,19,0,2,0.1,0.1,0.05,0.5,0.0,0.05
2022,10,Осень,5,Вечер (18–22),True,29,3,49,1,4,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.27586206896551724,0.0,0.06896551724137931
2022,10,Осень,5,День (12–18),True,43,1,58,0,5,0.11627906976744186,0.046511627906976744,0.06976744186046512,0.37209302325581395,0.0,0.023255813953488372
2022,10,Осень,5,Ночь (22–6),True,17,0,19,0,0,0.29411764705882354,0.0,0.0,0.17647058823529413,1.0,0.0
2022,10,Осень,5,Утро (6–12),True,12,1,11,0,0,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.08333333333333333
2022,10,Осень,6,Вечер (18–22),True,49,2,56,0,6,0.12244897959183673,0.08163265306122448,0.08163265306122448,0.46938775510204084,0.0,0.04081632653061224
2022,10,Осень,6,День (12–18),True,36,0,43,0,10,0.25,0.08333333333333333,0.05555555555555555,0.4444444444444444,0.0,0.0
2022,10,Осень,6,Ночь (22–6),True,17,1,26,0,2,0.11764705882352941,0.0,0.058823529411764705,0.17647058823529413,1.0,0.058823529411764705
2022,10,Осень,6,Утро (6–12),True,13,0,15,0,0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0
2022,11,Осень,0,Вечер (18–22),False,17,1,18,0,1,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.0,0.058823529411764705
2022,11,Осень,0,День (12–18),False,36,1,40,0,4,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.5,0.0,0.027777777777777776
2022,11,Осень,0,Ночь (22–6),False,7,1,6,0,0,0.5714285714285714,0.0,0.0,0.14285714285714285,1.0,0.14285714285714285
2022,11,Осень,0,Утро (6–12),False,27,2,29,1,4,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.4444444444444444,0.0,0.07407407407407407
2022,11,Осень,1,Вечер (18–22),False,31,1,34,0,2,0.16129032258064516,0.06451612903225806,0.0,0.45161290322580644,0.0,0.03225806451612903
2022,11,Осень,1,День (12–18),False,29,2,33,0,9,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.4827586206896552,0.0,0.06896551724137931
2022,11,Осень,1,Ночь (22–6),False,15,5,17,1,1,0.4666666666666667,0.06666666666666667,0.0,0.06666666666666667,1.0,0.2
2022,11,Осень,1,Утро (6–12),False,25,0,34,0,2,0.12,0.12,0.04,0.44,0.0,0.0
2022,11,Осень,2,Вечер (18–22),False,24,0,26,0,5,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.4583333333333333,0.0,0.0
2022,11,Осень,2,День (12–18),False,39,2,40,0,6,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.41025641025641024,0.0,0.05128205128205128
2022,11,Осень,2,Ночь (22–6),False,11,1,12,0,1,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,1.0,0.09090909090909091
2022,11,Осень,2,Утро (6–12),False,32,5,32,0,5,0.03125,0.03125,0.0625,0.65625,0.0,0.125
2022,11,Осень,3,Вечер (18–22),False,24,0,27,0,2,0.041666666666666664,0.16666666666666666,0.0,0.375,0.0,0.0
2022,11,Осень,3,День (12–18),False,31,1,35,0,6,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.5483870967741935,0.0,0.03225806451612903
2022,11,Осень,3,Ночь (22–6),False,16,1,17,0,0,0.25,0.1875,0.0,0.25,1.0,0.0625
2022,11,Осень,3,Утро (6–12),False,21,0,21,0,3,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.6190476190476191,0.0,0.0
2022,11,Осень,4,Вечер (18–22),False,18,1,19,0,0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.6666666666666666,0.0,0.05555555555555555
2022,11,Осень,4,День (12–18),False,21,0,25,0,5,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.0,0.0
2022,11,Осень,4,Ночь (22–6),False,8,0,10,0,0,0.5,0.125,0.0,0.125,1.0,0.0
2022,11,Осень,4,Утро (6–12),False,20,1,22,0,1,0.15,0.05,0.1,0.3,0.0,0.05
2022,11,Осень,5,Вечер (18–22),True,24,0,27,0,2,0.08333333333333333,0.125,0.041666666666666664,0.4583333333333333,0.0,0.0
2022,11,Осень,5,День (12–18),True,33,2,36,0,3,0.06060606060606061,0.12121212121212122,0.0,0.3333333333333333,0.0,0.06060606060606061
2022,11,Осень,5,Ночь (22–6),True,18,1,22,0,1,0.3333333333333333,0.0,0.05555555555555555,0.16666666666666666,1.0,0.05555555555555555
2022,11,Осень,5,Утро (6–12),True,11,0,12,0,1,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0
2022,11,Осень,6,Вечер (18–22),True,19,2,23,1,6,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.05263157894736842
2022,11,Осень,6,День (12–18),True,32,1,34,0,1,0.09375,0.0625,0.0625,0.34375,0.0,0.03125
2022,11,Осень,6,Ночь (22–6),True,16,2,21,0,1,0.3125,0.0625,0.0,0.1875,1.0,0.125
2022,11,Осень,6,Утро (6–12),True,9,2,8,0,0,0.0,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222
2022,12,Зима,0,Вечер (18–22),False,27,0,30,0,3,0.037037037037037035,0.07407407407407407,0.0,0.5185185185185185,0.0,0.0
2022,12,Зима,0,День (12–18),False,32,3,35,0,3,0.09375,0.15625,0.0,0.53125,0.0,0.0625
2022,12,Зима,0,Ночь (22–6),False,10,0,13,0,0,0.2,0.1,0.3,0.3,1.0,0.0
2022,12,Зима,0,Утро (6–12),False,19,0,22,0,2,0.0,0.2631578947368421,0.10526315789473684,0.47368421052631576,0.0,0.0
2022,12,Зима,1,Вечер (18–22),False,20,0,23,0,2,0.1,0.15,0.1,0.5,0.0,0.0
2022,12,Зима,1,День (12–18),False,30,3,31,0,7,0.1,0.03333333333333333,0.06666666666666667,0.6666666666666666,0.0,0.1
2022,12,Зима,1,Ночь (22–6),False,8,0,10,0,0,0.125,0.25,0.0,0.25,1.0,0.0
2022,12,Зима,1,Утро (6–12),False,28,2,26,0,2,0.0,0.07142857142857142,0.0,0.5,0.0,0.07142857142857142
2022,12,Зима,2,Вечер (18–22),False,15,1,16,0,1,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.4,0.0,0.06666666666666667
2022,12,Зима,2,День (12–18),False,26,0,27,0,4,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.5,0.0,0.0
2022,12,Зима,2,Ночь (22–6),False,8,0,9,0,0,0.125,0.0,0.125,0.125,1.0,0.0
2022,12,Зима,2,Утро (6–12),False,25,1,35,0,1,0.16,0.0,0.08,0.32,0.0,0.04
2022,12,Зима,3,Вечер (18–22),False,21,1,23,0,1,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.0,0.047619047619047616
2022,12,Зима,3,День (12–18),False,26,1,30,0,4,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,0.038461538461538464
2022,12,Зима,3,Ночь (22–6),False,15,2,18,0,1,0.4666666666666667,0.06666666666666667,0.0,0.2,1.0,0.13333333333333333
2022,12,Зима,3,Утро (6–12),False,28,0,37,0,6,0.21428571428571427,0.10714285714285714,0.0,0.4642857142857143,0.0,0.0
2022,12,Зима,4,Вечер (18–22),False,23,0,24,0,1,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.4782608695652174,0.0,0.0
2022,12,Зима,4,День (12–18),False,28,2,31,0,3,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.5357142857142857,0.0,0.07142857142857142
2022,12,Зима,4,Ночь (22–6),False,12,0,15,0,0,0.5,0.08333333333333333,0.0,0.25,1.0,0.0
2022,12,Зима,4,Утро (6–12),False,26,1,27,0,0,0.15384615384615385,0.0,0.0,0.4230769230769231,0.0,0.038461538461538464
2022,12,Зима,5,Вечер (18–22),True,21,0,26,0,3,0.19047619047619047,0.0,0.047619047619047616,0.3333333333333333,0.0,0.0
2022,12,Зима,5,День (12–18),True,39,1,58,0,9,0.05128205128205128,0.07692307692307693,0.1282051282051282,0.5128205128205128,0.0,0.02564102564102564
2022,12,Зима,5,Ночь (22–6),True,19,0,22,0,1,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.15789473684210525,1.0,0.0
2022,12,Зима,5,Утро (6–12),True,17,0,18,0,1,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.0,0.0
2022,12,Зима,6,Вечер (18–22),True,7,0,7,0,0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0
2022,12,Зима,6,День (12–18),True,18,0,18,0,2,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.0,0.0
2022,12,Зима,6,Ночь (22–6),True,15,0,24,0,2,0.5333333333333333,0.0,0.0,0.13333333333333333,1.0,0.0
2022,12,Зима,6,Утро (6–12),True,13,3,17,0,0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.0,0.23076923076923078
2023,1,Зима,0,Вечер (18–22),False,24,1,23,0,2,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.5416666666666666,0.0,0.041666666666666664
2023,1,Зима,0,День (12–18),False,26,1,30,0,2,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.5,0.0,0.038461538461538464
2023,1,Зима,0,Ночь (22–6),False,9,1,10,0,0,0.2222222222222222,0.0,0.0,0.2222222222222222,1.0,0.1111111111111111
2023,1,Зима,0,Утро (6–12),False,23,0,26,0,0,0.08695652173913043,0.0,0.17391304347826086,0.34782608695652173,0.0,0.0
2023,1,Зима,1,Вечер (18–22),False,22,1,24,0,3,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.5909090909090909,0.0,0.045454545454545456
2023,1,Зима,1,День (12–18),False,30,0,36,0,5,0.06666666666666667,0.1,0.2,0.43333333333333335,0.0,0.0
2023,1,Зима,1,Ночь (22–6),False,10,0,10,0,0,0.2,0.0,0.0,0.3,1.0,0.0
2023,1,Зима,1,Утро (6–12),False,19,0,24,0,2,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.0,0.0
2023,1,Зима,2,Вечер (18–22),False,17,2,18,0,1,0.058823529411764705,0.0,0.11764705882352941,0.47058823529411764,0.0,0.058823529411764705
2023,1,Зима,2,День (12–18),False,18,0,20,0,0,0.05555555555555555,0.1111111111111111,0.0,0.6111111111111112,0.0,0.0
2023,1,Зима,2,Ночь (22–6),False,9,3,10,0,1,0.2222222222222222,0.0,0.0,0.2222222222222222,1.0,0.2222222222222222
2023,1,Зима,2,Утро (6–12),False,19,0,22,0,1,0.0,0.10526315789473684,0.0,0.5263157894736842,0.0,0.0
2023,1,Зима,3,Вечер (18–22),False,21,2,26,0,1,0.0,0.0,0.0,0.5238095238095238,0.0,0.09523809523809523
2023,1,Зима,3,День (12–18),False,38,0,40,0,4,0.0,0.10526315789473684,0.07894736842105263,0.5,0.0,0.0
2023,1,Зима,3,Ночь (22–6),False,15,1,20,0,2,0.26666666666666666,0.0,0.0,0.4666666666666667,1.0,0.06666666666666667
2023,1,Зима,3,Утро (6–12),False,14,0,17,0,1,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0
2023,1,Зима,4,Вечер (18–22),False,19,1,18,0,2,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.6842105263157895,0.0,0.05263157894736842
2023,1,Зима,4,День (12–18),False,28,2,39,0,9,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.5,0.0,0.07142857142857142
2023,1,Зима,4,Ночь (22–6),False,9,0,10,0,0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,1.0,0.0
2023,1,Зима,4,Утро (6–12),False,22,1,23,0,5,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.7272727272727273,0.0,0.045454545454545456
2023,1,Зима,5,Вечер (18–22),True,21,0,26,0,3,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.0,0.0
2023,1,Зима,5,День (12–18),True,23,0,26,0,3,0.0,0.13043478260869565,0.0,0.4782608695652174,0.0,0.0
2023,1,Зима,5,Ночь (22–6),True,12,0,14,0,0,0.25,0.08333333333333333,0.0,0.16666666666666666,1.0,0.0
2023,1,Зима,5,Утро (6–12),True,5,0,5,0,0,0.4,0.0,0.0,0.2,0.0,0.0
2023,1,Зима,6,Вечер (18–22),True,25,1,28,0,5,0.2,0.08,0.16,0.36,0.0,0.04
2023,1,Зима,6,День (12–18),True,26,1,29,0,3,0.0,0.15384615384615385,0.038461538461538464,0.34615384615384615,0.0,0.038461538461538464
2023,1,Зима,6,Ночь (22–6),True,19,1,23,0,0,0.21052631578947367,0.10526315789473684,0.0,0.3157894736842105,1.0,0.05263157894736842
2023,1,Зима,6,Утро (6–12),True,7,0,8,0,0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
2023,2,Зима,0,Вечер (18–22),False,19,1,18,0,3,0.0,0.2631578947368421,0.10526315789473684,0.42105263157894735,0.0,0.05263157894736842
2023,2,Зима,0,День (12–18),False,24,2,29,0,3,0.0,0.0,0.16666666666666666,0.4583333333333333,0.0,0.08333333333333333
2023,2,Зима,0,Ночь (22–6),False,10,1,11,0,1,0.2,0.1,0.3,0.2,1.0,0.1
2023,2,Зима,0,Утро (6–12),False,14,0,15,0,1,0.0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.0,0.0
2023,2,Зима,1,Вечер (18–22),False,28,1,28,0,2,0.10714285714285714,0.03571428571428571,0.21428571428571427,0.4642857142857143,0.0,0.03571428571428571
2023,2,Зима,1,День (12–18),False,21,0,24,0,2,0.047619047619047616,0.0,0.09523809523809523,0.3333333333333333,0.0,0.0
2023,2,Зима,1,Ночь (22–6),False,11,2,13,0,1,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,1.0,0.18181818181818182
2023,2,Зима,1,Утро (6–12),False,28,1,30,0,2,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.5,0.0,0.03571428571428571
2023,2,Зима,2,Вечер (18–22),False,22,1,31,0,4,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.0,0.045454545454545456
2023,2,Зима,2,День (12–18),False,34,0,39,0,6,0.08823529411764706,0.0,0.029411764705882353,0.23529411764705882,0.0,0.0
2023,2,Зима,2,Ночь (22–6),False,13,0,15,0,0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,1.0,0.0
2023,2,Зима,2,Утро (6–12),False,20,0,21,0,2,0.05,0.1,0.1,0.25,0.0,0.0
2023,2,Зима,3,Вечер (18–22),False,14,1,16,0,2,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.5,0.0,0.07142857142857142
2023,2,Зима,3,День (12–18),False,32,1,31,0,5,0.03125,0.1875,0.0625,0.40625,0.0,0.03125
2023,2,Зима,3,Ночь (22–6),False,9,0,9,0,0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,1.0,0.0
2023,2,Зима,3,Утро (6–12),False,18,1,24,0,3,0.05555555555555555,0.0,0.1111111111111111,0.5,0.0,0.05555555555555555
2023,2,Зима,4,Вечер (18–22),False,20,0,25,0,2,0.2,0.0,0.05,0.45,0.0,0.0
2023,2,Зима,4,День (12–18),False,16,0,20,0,1,0.0625,0.3125,0.125,0.4375,0.0,0.0
2023,2,Зима,4,Ночь (22–6),False,11,0,14,0,0,0.09090909090909091,0.0,0.0,0.09090909090909091,1.0,0.0
2023,2,Зима,4,Утро (6–12),False,23,1,25,0,2,0.0,0.043478260869565216,0.13043478260869565,0.43478260869565216,0.0,0.043478260869565216
2023,2,Зима,5,Вечер (18–22),True,20,0,20,0,1,0.15,0.1,0.1,0.45,0.0,0.0
2023,2,Зима,5,День (12–18),True,29,0,33,0,6,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.3103448275862069,0.0,0.0
