cell_id,year,dtp_count,dead_total,injured_total,dead_children_total,pct_fatal,pct_injured,pct_speed_viol,pct_priority_viol,pct_pedestrian,pct_bad_road,pct_night,pct_weekend,pct_rush_hour,pct_at_intersection,pct_on_open_road,pct_has_camera,pct_has_crosswalk_pt,pct_has_traffic_light,pct_has_bus_stop,avg_lane_width_m,avg_dist_intersection,avg_dist_crosswalk,avg_dist_bus_stop,avg_poi_100m,avg_poi_300m,mortality_rate,cell_h3_res,cell_has_traffic_light,cell_has_crosswalk,cell_has_bus_stop,cell_is_intersection,cell_is_open_road,cell_has_camera,cell_traffic_lane_amount,cell_lane_width_m,cell_is_multilane,cell_distance_to_intersection_m,cell_distance_to_bus_stop_m,cell_poi_count_100m,cell_poi_count_300m,cell_crossing_density,cell_stop_density,cell_speed_limit,cell_road_class,cell_landuse_type
88118180d3fffff,2023,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,7660.564451938442,,1937.6996540289097,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,0.0,7660.564451938442,1937.6996540289097,0.0,0.0,0.0,0.0,60.0,track,forest
8811818443fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,4272.653137541458,,394.5879911794253,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.0,0.0,4272.653137541458,394.5879911794253,0.0,0.0,0.0,0.0,60.0,service,residential
881181844dfffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,4882.746872656435,,493.42954880172095,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.5,0.0,4882.746872656435,493.42954880172095,0.0,0.0,0.0,0.0,60.0,service,residential
881181846dfffff,2022,1,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,7238.087683154881,,196.13056854333405,0.0,2.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,34.0,0.0,7238.087683154881,196.13056854333405,0.0,2.0,0.0,2.0,60.0,unclassified,forest
8811818551fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,7700.009289646475,,675.6248018860239,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30.0,0.0,7700.009289646475,675.6248018860239,0.0,0.0,0.0,0.0,60.0,track_grade4,farmland
881181860bfffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,2113.7883947425958,,377.1786810133576,0.0,0.0,0.0,8,0.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,0.0,2113.7883947425958,377.1786810133576,0.0,0.0,0.0,0.0,60.0,track,forest
8811818611fffff,2023,1,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.5,484.8755419544614,,412.330533457376,0.0,0.0,1.0,8,0.0,0.0,1.0,1.0,0.0,0.0,4.0,18.5,1.0,484.8755419544614,412.330533457376,0.0,0.0,0.0,0.0,60.0,path,forest
8811818617fffff,2022,5,1,6,0,0.2,0.8,0.0,0.4,0.6,0.2,0.2,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.4,41.55,364.7199407324203,,328.7240938569921,0.0,0.0,0.2,8,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,3.4285714285714284,40.32142857142857,0.7142857142857143,364.7199407324203,328.7240938569921,0.0,0.0,0.0,0.0,60.0,service,farmland
8811818617fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,364.7199407324203,,328.7240938569921,0.0,0.0,0.0,8,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,3.4285714285714284,40.32142857142857,0.7142857142857143,364.7199407324203,328.7240938569921,0.0,0.0,0.0,0.0,60.0,service,farmland
8811818617fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,364.7199407324203,,328.7240938569921,0.0,0.0,0.0,8,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,3.4285714285714284,40.32142857142857,0.7142857142857143,364.7199407324203,328.7240938569921,0.0,0.0,0.0,0.0,60.0,service,farmland
8811818627fffff,2022,2,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,4464.946258410235,,435.10236185820287,0.0,0.0,1.5,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,0.0,4464.946258410235,435.10236185820287,0.0,0.0,0.0,0.0,50.0,tertiary,farmland
8811818631fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.5,2109.8797387194645,,802.9120694142539,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,33.5,0.0,2109.8797387194645,802.9120694142539,0.0,0.0,0.0,0.0,60.0,service,forest
8811818635fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,3032.011774077658,,242.65567092780304,0.0,2.0,0.0,8,0.0,0.0,0.5,0.5,0.5,0.0,2.0,74.25,0.0,3032.011774077658,242.65567092780304,0.0,2.0,0.0,2.0,60.0,service,forest
8811818635fffff,2024,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,114.5,3032.011774077658,,242.65567092780304,0.0,2.0,0.0,8,0.0,0.0,0.5,0.5,0.5,0.0,2.0,74.25,0.0,3032.011774077658,242.65567092780304,0.0,2.0,0.0,2.0,60.0,service,forest
8811818645fffff,2024,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,910.1833299768324,,222.5273634402496,0.0,2.0,1.0,8,0.0,0.0,1.0,0.0,1.0,0.0,2.0,48.0,0.0,910.1833299768324,222.5273634402496,0.0,2.0,0.0,2.0,60.0,footway,forest
8811818647fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1803.6907790347911,,457.1265133357391,0.0,0.0,0.0,8,0.0,0.0,0.0,1.0,0.0,0.0,5.0,40.0,1.0,1803.6907790347911,457.1265133357391,0.0,0.0,0.0,0.0,70.0,primary,farmland
8811818681fffff,2023,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,324.5018540510855,,301.24632476533844,0.0,0.0,0.0,8,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,3.333333333333333,30.5,0.6666666666666666,324.5018540510855,301.24632476533844,0.0,0.0,0.0,0.0,90.0,primary,forest
8811818681fffff,2024,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.75,324.5018540510855,,301.24632476533844,0.0,0.0,0.0,8,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,3.333333333333333,30.5,0.6666666666666666,324.5018540510855,301.24632476533844,0.0,0.0,0.0,0.0,90.0,primary,forest
8811818683fffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,385.7165914011179,,353.1395371458892,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,34.5,0.0,385.7165914011179,353.1395371458892,0.0,0.0,0.0,0.0,90.0,trunk,forest
881181868bfffff,2022,5,3,6,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.2,0.0,0.0,0.0,0.4,50.55,381.71314590595625,,229.66697666538076,0.0,1.0,0.6,8,0.0,0.0,0.2307692307692307,0.6153846153846154,0.3076923076923077,0.0,3.076923076923077,43.32692307692308,0.5384615384615384,381.71314590595625,229.66697666538076,0.0,1.0,0.0,1.0,60.0,service,forest
881181868bfffff,2023,4,0,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,37.0,381.71314590595625,,229.66697666538076,0.0,1.0,0.0,8,0.0,0.0,0.2307692307692307,0.6153846153846154,0.3076923076923077,0.0,3.076923076923077,43.32692307692308,0.5384615384615384,381.71314590595625,229.66697666538076,0.0,1.0,0.0,1.0,60.0,service,forest
881181868bfffff,2024,4,2,6,0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.25,40.625,381.71314590595625,,229.66697666538076,0.0,1.0,0.5,8,0.0,0.0,0.2307692307692307,0.6153846153846154,0.3076923076923077,0.0,3.076923076923077,43.32692307692308,0.5384615384615384,381.71314590595625,229.66697666538076,0.0,1.0,0.0,1.0,60.0,service,forest
881181868dfffff,2023,1,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,285.8842857084657,,253.0035575553182,0.0,3.0,0.0,8,0.0,0.0,1.0,1.0,1.0,0.0,4.0,37.0,1.0,285.8842857084657,253.0035575553182,0.0,3.0,0.0,1.0,60.0,residential,residential
8811818691fffff,2022,3,0,4,0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,45.333333333333336,307.4431888907272,,306.21583492123983,0.0,0.0,0.0,8,0.0,0.0,0.25,0.25,0.375,0.0,3.625,35.9,0.75,307.4431888907272,306.21583492123983,0.0,0.0,0.0,0.0,60.0,service,industrial
8811818691fffff,2023,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,41.1,307.4431888907272,,306.21583492123983,0.0,0.0,0.0,8,0.0,0.0,0.25,0.25,0.375,0.0,3.625,35.9,0.75,307.4431888907272,306.21583492123983,0.0,0.0,0.0,0.0,60.0,service,industrial
8811818691fffff,2024,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,23.0,307.4431888907272,,306.21583492123983,0.0,0.0,0.3333,8,0.0,0.0,0.25,0.25,0.375,0.0,3.625,35.9,0.75,307.4431888907272,306.21583492123983,0.0,0.0,0.0,0.0,60.0,service,industrial
8811818693fffff,2022,2,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,36.75,624.3708719957189,,546.5781635801991,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.5,0.0,3.0,36.75,0.5,624.3708719957189,546.5781635801991,0.0,0.0,0.0,0.0,60.0,service,farmland
8811818697fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,461.6103833668457,,452.2183970439348,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,1.0,0.0,4.0,41.0,1.0,461.6103833668457,452.2183970439348,0.0,0.0,0.0,0.0,60.0,track,forest
881181869dfffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,797.172851498814,,766.8824009881502,0.0,0.0,0.0,8,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,2.6666666666666665,42.333333333333336,0.3333333333333333,797.172851498814,766.8824009881502,0.0,0.0,0.0,0.0,60.0,residential,residential
881181869dfffff,2024,2,1,8,0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,45.0,797.172851498814,,766.8824009881502,0.0,0.0,0.5,8,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,2.6666666666666665,42.333333333333336,0.3333333333333333,797.172851498814,766.8824009881502,0.0,0.0,0.0,0.0,60.0,residential,residential
88118186b1fffff,2024,3,0,5,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,37.0,2091.378259974652,,344.86831904990373,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,0.0,2091.378259974652,344.86831904990373,0.0,0.0,0.0,0.0,90.0,unclassified,farmland
88118186b9fffff,2023,1,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,1248.088552032367,,1090.5067741447083,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,34.0,0.5,1248.088552032367,1090.5067741447083,0.0,0.0,0.0,0.0,60.0,unclassified,forest
88118186b9fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1248.088552032367,,1090.5067741447083,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,34.0,0.5,1248.088552032367,1090.5067741447083,0.0,0.0,0.0,0.0,60.0,unclassified,forest
88118186c3fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1340.715086599252,,738.6133508993255,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1340.715086599252,738.6133508993255,0.0,0.0,0.0,0.0,60.0,service,allotments
88118186d5fffff,2022,2,1,5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,38.5,1243.963656270873,,948.7567874373956,0.0,0.0,0.5,8,0.0,0.0,0.0,0.0,0.5,0.0,2.0,38.5,0.0,1243.963656270873,948.7567874373956,0.0,0.0,0.0,0.0,90.0,trunk,forest
88118186d7fffff,2022,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1194.2048076582578,,1081.881434452123,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,40.5,0.5,1194.2048076582578,1081.881434452123,0.0,0.0,0.0,0.0,60.0,unclassified,forest
88118186d7fffff,2023,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,1194.2048076582578,,1081.881434452123,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,40.5,0.5,1194.2048076582578,1081.881434452123,0.0,0.0,0.0,0.0,60.0,unclassified,forest
88118186ebfffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.25,658.4916315012468,,380.4231555906334,0.0,0.0,0.0,8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,4.0,23.75,1.0,658.4916315012468,380.42315559063337,0.0,0.0,0.0,0.0,60.0,residential,forest
88118186ebfffff,2024,2,0,3,0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,26.5,658.4916315012468,,380.4231555906334,0.0,0.0,0.0,8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,4.0,23.75,1.0,658.4916315012468,380.42315559063337,0.0,0.0,0.0,0.0,60.0,residential,forest
8811818721fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,8522.19909554334,,660.8947983242359,0.0,0.0,0.0,8,0.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,0.0,8522.19909554334,660.8947983242359,0.0,0.0,0.0,0.0,60.0,tertiary,residential
8811818755fffff,2022,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,4591.140457530364,,287.6740529598179,0.0,1.0,1.0,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,37.0,0.0,4591.140457530364,287.6740529598179,0.0,1.0,0.0,1.0,60.0,service,forest
8811819029fffff,2024,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.5,6364.768898482129,,132.00335809796866,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,37.5,0.0,6364.768898482129,132.00335809796866,0.0,1.0,0.0,1.0,60.0,residential,residential
8811819051fffff,2022,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,3784.3767415703214,,428.6221740968781,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.75,46.5,0.0,3784.3767415703214,428.6221740968781,0.0,0.0,0.0,0.0,60.0,service,forest
8811819051fffff,2023,3,0,8,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3784.376741570321,,428.6221740968781,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.75,46.5,0.0,3784.3767415703214,428.6221740968781,0.0,0.0,0.0,0.0,60.0,service,forest
8811819053fffff,2022,1,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,36.0,,,,,,2.0,8,,,0.0,0.0,1.0,0.0,2.0,36.0,0.0,,,,,,,,,
8811819057fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,3377.456822209509,,503.0112859890021,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,1.0,0.0,2.0,37.0,0.0,3377.456822209509,503.0112859890021,0.0,0.0,0.0,0.0,40.0,trunk,forest
881181905dfffff,2023,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4670.101390039436,,1253.4016204270556,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.5,0.0,4670.101390039436,1253.4016204270556,0.0,0.0,0.0,0.0,60.0,service,allotments
881181905dfffff,2024,1,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,4670.101390039436,,1253.4016204270556,0.0,0.0,2.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.5,0.0,4670.101390039436,1253.4016204270556,0.0,0.0,0.0,0.0,60.0,service,allotments
8811819099fffff,2022,1,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3072.2006539643203,,224.5561940055144,0.0,1.0,2.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.5,0.0,3072.2006539643203,224.5561940055144,0.0,1.0,0.0,1.0,60.0,service,forest
8811819099fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,3072.2006539643203,,224.5561940055144,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.5,0.0,3072.2006539643203,224.5561940055144,0.0,1.0,0.0,1.0,60.0,service,forest
88118190a5fffff,2024,1,0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,4858.439278488789,,1598.9654237283592,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,0.0,4858.439278488789,1598.9654237283592,0.0,0.0,0.0,0.0,60.0,unclassified,farmland
88118190c1fffff,2023,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,327.2205799885412,,291.4370838503179,0.0,2.0,1.0,8,0.0,0.0,1.0,0.0,1.0,0.0,2.0,37.0,0.0,327.2205799885412,291.4370838503179,0.0,2.0,0.0,2.0,60.0,service,forest
88118190c3fffff,2024,1,0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,505.1295535714652,,248.40201629508925,0.0,2.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,55.0,0.0,505.1295535714652,248.40201629508925,0.0,2.0,0.0,2.0,60.0,footway,forest
88118190cdfffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,735.7498119125204,,398.66697780859766,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,35.0,0.0,735.7498119125204,398.66697780859766,0.0,0.0,0.0,0.0,60.0,footway,forest
88118190d5fffff,2024,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,1365.8989743680954,,151.72428319186432,0.0,2.0,1.0,8,0.0,0.0,1.0,0.0,1.0,0.0,2.0,35.0,0.0,1365.8989743680954,151.72428319186432,0.0,2.0,0.0,2.0,60.0,footway,forest
88118190d7fffff,2024,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2251.97927917328,,120.47105262556131,0.0,2.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,2251.97927917328,120.47105262556131,0.0,2.0,0.0,2.0,60.0,footway,forest
88118190e5fffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,3480.708731804992,,619.402736719527,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,3480.708731804992,619.402736719527,0.0,0.0,0.0,0.0,60.0,unclassified,farmland
881181928dfffff,2022,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,3989.710133833844,,3056.624878511571,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,0.0,3989.710133833844,3056.624878511571,0.0,0.0,0.0,0.0,60.0,path,forest
88118192a7fffff,2022,2,0,2,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,51.75,1189.0969194210545,,451.407441698645,0.0,0.0,0.0,8,0.0,0.0,0.5,0.0,1.0,0.0,2.0,51.75,0.0,1189.0969194210545,451.407441698645,0.0,0.0,0.0,0.0,60.0,service,farmland
8811819405fffff,2022,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,272.2936752348832,,263.7260037028668,0.0,4.0,0.0,8,0.0,0.0,0.2,0.2,0.4,0.0,2.4,45.96666666666667,0.0,272.2936752348832,263.7260037028668,0.0,4.0,0.0,3.0,60.0,path,forest
8811819405fffff,2023,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,272.2936752348832,,263.7260037028668,0.0,4.0,0.0,8,0.0,0.0,0.2,0.2,0.4,0.0,2.4,45.96666666666667,0.0,272.2936752348832,263.7260037028668,0.0,4.0,0.0,3.0,60.0,path,forest
8811819405fffff,2024,3,0,5,0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,51.94444444444445,272.2936752348832,,263.7260037028668,0.0,4.0,0.0,8,0.0,0.0,0.2,0.2,0.4,0.0,2.4,45.96666666666667,0.0,272.2936752348832,263.7260037028668,0.0,4.0,0.0,3.0,60.0,path,forest
8811819407fffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.5,607.4080861851825,,14.875690797566584,2.0,2.0,0.0,8,0.0,0.0,0.0,1.0,0.0,0.0,2.5,43.083333333333336,0.0,607.4080861851825,14.875690797566584,2.0,2.0,0.0,2.0,60.0,trunk,residential
8811819407fffff,2024,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,607.4080861851825,,14.875690797566584,2.0,2.0,1.0,8,0.0,0.0,0.0,1.0,0.0,0.0,2.5,43.083333333333336,0.0,607.4080861851825,14.875690797566584,2.0,2.0,0.0,2.0,60.0,trunk,residential
881181940dfffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1085.6605402972518,,617.8234068689881,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,0.0,1085.6605402972518,617.8234068689881,0.0,0.0,0.0,0.0,60.0,footway,forest
8811819411fffff,2022,1,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,2215.581436921223,,242.51872191247847,0.0,2.0,0.0,8,0.0,0.0,0.5,0.0,0.5,0.0,3.0,48.75,0.5,2215.581436921223,242.51872191247847,0.0,2.0,0.0,2.0,60.0,service,farmland
8811819411fffff,2024,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.5,2215.581436921223,,242.51872191247847,0.0,2.0,1.0,8,0.0,0.0,0.5,0.0,0.5,0.0,3.0,48.75,0.5,2215.581436921223,242.51872191247847,0.0,2.0,0.0,2.0,60.0,service,farmland
8811819415fffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2186.151508156965,,216.2122812276756,0.0,2.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,1.0,2186.151508156965,216.2122812276756,0.0,2.0,0.0,2.0,60.0,service,allotments
